ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
307;466;1599;12;7
308;466;1599;12;8
309;466;1599;12;9
310;466;1599;12;10
311;466;1599;12;11
312;363;1849;12;12
313;363;1849;12;13
314;596;1565;12;14
315;276;960;12;15
316;276;960;12;16
317;261;1060;12;17
318;261;1060;12;18
319;383;1437;12;19
320;383;1437;12;20
321;383;1437;12;21
322;383;1437;12;22
323;351;1490;12;23
324;351;1490;12;24
325;373;1557;12;25
326;381;1653;13;1
327;381;1653;13;2
328;381;1653;13;3
329;381;1653;13;4
330;500;825;13;5
331;600;1000;13;6
332;600;1000;13;7
333;600;1000;13;8
334;600;1000;13;9
335;600;1000;13;10
336;600;1000;13;11
337;500;1100;13;12
338;500;1100;13;13
339;500;1100;13;14
340;500;1100;13;15
341;500;1100;13;16
342;500;1100;13;17
343;500;1100;13;18
344;500;1100;13;19
345;406;1125;13;20
346;406;1125;13;21
347;636;1395;13;22
348;636;1395;13;23
349;753;1478;13;24
350;459;1678;13;25
351;500;1000;14;1
352;500;1000;14;2
353;500;1000;14;3
354;500;1000;14;4
355;500;1000;14;5
356;559;1678;14;6
357;559;1678;14;7
358;459;1678;14;8
359;459;1678;14;9
360;459;1678;14;10
361;459;1678;14;11
362;459;1678;14;12
363;459;1678;14;13
364;506;612;14;14
365;506;612;14;15
366;251;765;14;16
367;251;765;14;17
368;703;918;14;18
369;715;1007;14;19
370;358;1019;14;20
371;358;1019;14;21
372;358;1019;14;22
373;358;1019;14;23
374;415;1335;14;24
375;415;1335;14;25
376;358;1019;14;26
377;415;1335;14;27
378;415;1335;14;28
379;400;1400;15;1
380;400;1400;15;2
381;400;1400;15;3
382;400;1400;15;4
383;400;1400;15;5
384;400;1400;15;6
385;400;1400;15;7
386;400;1400;15;8
387;400;1400;15;9
388;400;1400;15;10
389;500;1000;15;11
390;500;1000;15;12
391;500;1000;15;13
392;500;1000;15;14
393;500;1000;15;15
394;500;1000;15;16
395;500;1000;15;17
396;500;1000;15;18
397;500;1000;15;19
398;500;1000;15;20
399;500;1000;15;21
400;500;1000;15;22
401;500;1000;15;23
402;500;1000;15;24
403;500;1000;15;25
404;581;1811;16;1
405;581;1811;16;2
406;581;1811;16;3
407;581;1811;16;4
408;581;1811;16;5
409;500;1000;16;6
410;500;1000;16;7
411;500;1000;16;8
412;500;1000;16;9
413;500;1000;16;10
414;500;1000;16;11
415;500;1000;16;12
416;500;1000;16;13
417;400;1400;16;14
418;400;1400;16;15
419;400;1400;16;16
420;400;1400;16;17
421;400;1400;16;18
422;400;1400;16;19
423;400;1400;16;20
424;400;1400;16;21
425;400;1400;16;22
426;400;1400;16;23
427;400;1400;16;24
428;400;1400;16;25
429;413;1083;17;1
430;490;1178;17;2
431;490;1178;17;3
432;513;1203;17;4
433;513;1203;17;5
434;589;1190;17;6
435;589;1190;17;7
436;641;1780;17;8
437;641;1780;17;9
438;581;1811;17;10
