ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
202;388;818;8;3
203;505;818;8;4
204;505;818;8;5
205;654;1046;8;6
206;1054;416;8;7
207;455;1158;8;8
208;455;1158;8;9
209;455;1192;8;10
210;455;1192;8;11
211;455;1192;8;12
212;455;1192;8;13
213;605;1508;8;14
214;605;1508;8;15
215;605;1508;8;16
216;605;1508;8;17
217;419;406;8;18
218;542;985;8;19
219;542;985;8;20
220;542;985;8;21
221;542;985;8;22
222;542;985;8;23
223;542;985;8;24
224;542;985;8;25
225;369;1115;9;1
226;369;1115;9;2
227;321;872;9;3
228;321;872;9;4
229;321;872;9;5
230;321;872;9;6
231;321;872;9;7
232;321;872;9;8
233;321;872;9;9
234;321;872;9;10
235;266;1362;9;11
236;266;1362;9;12
237;266;1362;9;13
238;266;1362;9;14
239;401;1493;9;15
240;401;1493;9;16
241;423;1543;9;17
242;423;1543;9;18
243;423;1543;9;19
244;423;1543;9;20
245;423;1543;9;21
246;423;1543;9;22
247;204;1548;9;23
248;643;1548;9;24
249;367;931;9;25
250;369;920;10;1
251;369;920;10;2
252;369;920;10;3
253;579;335;10;4
254;540;1559;10;5
255;540;1559;10;6
256;750;1589;10;7
257;591;1661;10;8
258;591;1661;10;9
259;824;1970;10;10
260;487;2016;10;11
261;487;2016;10;12
262;487;2016;10;13
263;441;2083;10;14
264;441;2083;10;15
265;441;2083;10;16
266;477;2116;10;17
267;477;2116;10;18
268;477;2116;10;19
269;488;616;10;20
270;488;616;10;21
271;540;967;10;22
272;570;967;10;23
273;467;1678;10;24
274;467;1678;10;25
275;459;1016;11;1
276;460;1016;11;2
277;460;1016;11;3
278;460;1016;11;4
279;460;1016;11;5
280;361;1019;11;6
281;361;1019;11;7
282;357;1711;11;8
283;357;1711;11;9
284;371;1751;11;10
285;371;1751;11;11
286;402;1848;11;12
287;402;1848;11;13
288;306;1115;11;14
289;306;1115;11;15
290;506;1320;11;16
291;506;1320;11;17
292;506;1320;11;18
293;506;1320;11;19
294;423;2047;11;20
295;423;2047;11;21
296;567;2047;11;22
297;369;920;11;23
298;369;920;11;24
299;369;920;11;25
300;695;390;12;1
301;522;982;12;2
302;536;1112;12;3
303;536;1112;12;4
304;536;1112;12;5
305;464;596;12;6
306;755;345;12;7
307;603;1515;12;8
308;798;1761;12;9
309;621;1849;12;10
310;621;1849;12;11
311;621;1849;12;12
312;385;1417;12;13
313;385;1417;12;14
314;459;711;12;15
315;459;711;12;16
316;459;916;12;17
317;459;916;12;18
318;459;916;12;19
319;459;916;12;20
320;458;1013;12;21
321;458;1013;12;22
322;459;1013;12;23
323;459;1013;12;24
324;459;1016;12;25
325;375;1587;13;1
326;385;1587;13;2
327;385;1587;13;3
328;398;1587;13;4
329;398;1587;13;5
330;385;1617;13;6
331;385;1617;13;7
332;385;1617;13;8
333;385;1617;13;9
334;379;1494;13;10
335;379;1494;13;11
336;375;1567;13;12
337;375;1567;13;13
338;395;1607;13;14
339;395;1607;13;15
340;420;379;13;16
341;438;667;13;17
342;433;672;13;18
343;735;922;13;19
344;668;1012;13;20
345;748;1072;13;21
346;673;1222;13;22
347;683;1232;13;23
348;698;1287;13;24
349;695;390;13;25
350;361;1110;14;1
351;557;501;14;2
352;557;501;14;3
353;471;1750;14;4
354;471;1750;14;5
355;471;1820;14;6
356;471;1820;14;7
357;476;1825;14;8
358;476;1825;14;9
359;435;1510;14;10
360;435;1510;14;11
361;435;1510;14;12
362;435;1510;14;13
363;460;1007;14;14
364;460;1007;14;15
365;460;1007;14;16
366;620;1872;14;17
367;614;1215;14;18
368;614;1215;14;19
369;840;325;14;20
370;319;1056;14;21
371;319;1056;14;22
372;375;1587;14;23
373;375;1587;14;24
374;375;1587;14;25
375;488;816;15;1
376;497;1637;15;2
377;497;1637;15;3
378;497;1637;15;4
379;497;1637;15;5
380;350;1177;15;6
381;350;1177;15;7
382;780;2050;15;8
383;780;2050;15;9
384;374;1166;15;10
385;374;1166;15;11
386;529;2033;15;12
387;529;2033;15;13
388;429;2043;15;14
389;429;2043;15;15
390;828;1042;15;16
391;310;1147;15;17
392;310;1147;15;18
393;628;1147;15;19
394;698;1157;15;20
395;1054;1289;15;21
396;1054;1289;15;22
397;289;1080;15;23
398;289;1080;15;24
399;361;1110;15;25
400;558;891;16;1
401;558;891;16;2
402;473;556;16;3
403;473;556;16;4
404;473;556;16;5
405;473;556;16;6
406;468;576;16;7
407;468;576;16;8
408;473;1186;16;9
409;473;1186;16;10
410;406;710;17;1
411;406;710;17;2
