ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
209;813;2115;9;16
210;825;2115;9;17
211;825;2115;9;18
212;620;1041;9;19
213;620;1041;9;20
214;620;1041;9;21
215;449;1540;10;1
216;449;1540;10;2
217;449;1540;10;3
218;251;469;10;4
219;312;648;10;5
220;485;915;10;6
221;485;915;10;7
222;717;1736;10;8
223;854;1154;10;9
224;1024;1154;10;10
225;520;1133;10;11
226;520;1133;10;12
227;520;1133;10;13
228;520;1133;10;14
229;520;1133;10;15
230;520;1133;10;16
231;520;1133;10;17
232;520;1133;10;18
233;523;2048;10;19
234;523;2048;10;20
235;418;1044;11;1
236;418;1044;11;2
237;513;1835;11;3
238;513;1835;11;4
239;513;1835;11;5
240;513;1835;11;6
241;513;1835;11;7
242;704;1015;11;8
243;526;2010;11;9
244;526;2010;11;10
245;690;1210;11;11
246;700;1260;11;12
247;701;2058;11;13
248;701;2058;11;14
249;525;1041;11;15
250;525;1041;11;16
251;1122;941;11;17
252;822;2023;11;18
253;520;1133;11;19
254;520;1133;11;20
255;520;1133;11;21
256;520;1133;11;22
257;520;1133;11;23
258;520;1133;11;24
259;526;1540;11;25
260;526;1540;11;26
261;449;1540;11;27
262;526;1540;11;28
263;526;1540;11;29
264;449;1540;11;30
265;525;1053;12;1
266;509;1045;12;2
267;509;1045;12;3
268;712;1146;12;4
269;712;1146;12;5
270;712;1146;12;6
271;712;1146;12;7
272;522;1210;12;8
273;522;1210;12;9
274;535;1220;12;10
275;535;1220;12;11
276;539;1220;12;12
277;539;1220;12;13
278;554;1212;12;14
279;554;1212;12;15
280;533;1220;12;16
281;533;1220;12;17
282;556;1214;12;18
283;556;1214;12;19
284;704;1015;12;20
285;734;1176;13;1
286;734;1176;13;2
287;734;1176;13;3
288;734;1176;13;4
289;549;1570;13;5
290;1354;1364;13;6
291;1354;1164;13;7
292;852;2241;13;8
293;1962;1183;13;9
294;378;259;13;10
295;368;274;13;11
296;364;264;13;12
297;454;284;13;13
298;525;1053;13;14
299;364;264;13;15
300;454;284;13;16
301;525;1053;13;17
