ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
204;851;1025;11;3
205;851;1025;11;4
206;851;1025;11;5
207;851;1025;11;6
208;851;1025;11;7
209;851;1025;11;8
210;851;1025;11;9
211;867;2238;11;10
212;867;2238;11;11
213;867;2238;11;12
214;867;2238;11;13
215;867;2238;11;14
216;867;2238;11;15
217;867;2238;11;16
218;867;2238;11;17
219;867;2238;11;18
220;867;2238;11;19
221;867;2238;11;20
222;480;794;11;21
223;851;1025;11;22
224;842;2188;12;1
225;842;2188;12;2
226;842;2188;12;3
227;842;2188;12;4
228;847;2105;12;5
229;847;2105;12;6
230;847;2105;12;7
231;847;2105;12;8
232;847;2105;12;9
233;847;2105;12;10
234;847;2105;12;11
235;847;2105;12;12
236;847;2105;12;13
237;847;2105;12;14
238;847;2105;12;15
239;847;2105;12;16
240;847;2105;12;17
241;851;1025;12;18
242;851;1025;12;19
243;851;1025;12;20
244;799;2210;13;1
245;799;2210;13;2
246;842;2188;13;3
247;842;2188;13;4
248;842;2188;13;5
249;842;2188;13;6
250;842;2188;13;7
251;842;2188;13;8
252;842;2188;13;9
253;842;2188;13;10
254;842;2188;13;11
255;842;2188;13;12
256;842;2188;13;13
257;842;2188;13;14
258;842;2188;13;15
259;842;2188;13;16
260;842;2188;13;17
261;842;2188;13;18
262;842;2188;13;19
263;842;2188;13;20
264;842;2188;13;21
265;887;1022;14;1
266;887;1022;14;2
267;887;1022;14;3
268;887;1022;14;4
269;887;1022;14;5
270;887;1022;14;6
271;887;1022;14;7
272;887;1022;14;8
273;887;1022;14;9
