ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
178;667;1253;5;29
179;477;1413;5;30
180;453;1013;6;1
181;453;1013;6;2
182;453;1013;6;3
183;453;1013;6;4
184;453;1013;6;5
185;353;913;6;6
186;353;913;6;7
187;428;2154;6;8
188;428;2154;6;9
189;519;2200;6;10
190;519;2200;6;11
191;438;1018;6;12
192;438;1018;6;13
193;439;1018;6;14
194;439;1018;6;15
195;638;908;6;16
196;1286;420;6;17
197;1286;420;6;18
198;1286;420;6;19
199;455;1106;6;20
200;455;1106;6;21
201;454;1102;6;22
202;454;1102;6;23
203;313;1675;6;24
204;313;1675;6;25
205;361;990;6;26
206;361;990;6;27
207;410;1688;6;28
208;410;1688;6;29
209;410;1688;6;30
210;801;1987;7;1
211;939;2125;7;2
212;801;1917;7;3
213;939;2055;7;4
214;801;1917;7;5
215;939;2055;7;6
216;801;1917;7;7
217;939;2055;7;8
218;798;1918;7;9
219;798;1076;7;10
220;936;233;7;11
221;798;1076;7;12
222;936;233;7;13
223;798;1847;7;14
224;798;1847;7;15
225;798;1918;7;16
226;798;1918;7;17
227;798;1848;7;18
228;798;1848;7;19
229;801;1917;7;20
230;939;2055;7;21
231;801;1847;7;22
232;939;1985;7;23
233;801;1847;7;24
234;939;1985;7;25
235;731;967;7;26
236;731;967;7;27
237;453;1013;7;28
238;453;1013;7;29
239;453;1013;7;30
240;801;1987;8;1
241;939;2125;8;2
242;801;1917;8;3
243;939;2055;8;4
244;798;1075;8;5
245;936;784;8;6
246;798;1075;8;7
247;936;784;8;8
248;798;1075;8;9
249;936;784;8;10
250;798;967;8;11
251;798;967;8;12
252;798;1987;8;13
253;798;1987;8;14
254;798;1987;8;15
255;798;1987;8;16
256;798;1918;8;17
257;798;1918;8;18
258;798;1918;8;19
259;798;1918;8;20
260;798;1918;8;21
261;798;1918;8;22
262;798;1918;8;23
263;801;1987;8;24
264;939;2125;8;25
265;801;1987;8;26
266;939;2125;8;27
267;798;1918;8;28
268;731;967;8;29
269;731;967;8;30
270;798;1075;9;1
271;936;784;9;2
272;798;967;9;3
273;798;967;9;4
274;798;967;9;5
275;798;967;9;6
276;798;1987;9;7
277;798;1075;9;8
278;936;784;9;9
279;798;1075;9;10
280;936;784;9;11
281;798;1987;9;12
282;731;967;9;13
283;731;967;9;14
284;798;1917;9;15
285;798;1918;9;16
286;798;1918;9;17
287;798;1918;9;18
288;798;1918;9;19
289;798;1918;9;20
290;801;1987;9;21
291;939;2125;9;22
292;801;1987;9;23
293;939;2125;9;24
294;801;1987;9;25
295;939;2125;9;26
296;801;1987;9;27
297;939;2125;9;28
298;801;1987;9;29
299;939;2125;9;30
