ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
122;520;1952;4;3
123;708;2048;4;4
124;708;2048;4;5
125;722;2058;4;6
126;822;1051;4;7
127;922;1051;4;8
128;922;1051;4;9
129;722;1051;4;10
130;822;2063;4;11
131;812;2053;4;12
132;922;2063;4;13
133;515;2161;4;14
134;515;2161;4;15
135;515;2161;4;16
136;515;2161;4;17
137;515;2161;4;18
138;515;2161;4;19
139;515;2161;4;20
140;515;2161;4;21
141;504;1174;4;22
142;504;1174;4;23
143;504;1174;4;24
144;504;1174;4;25
145;504;1174;4;26
146;504;1174;4;27
147;479;1882;4;28
148;479;1882;4;29
149;522;478;4;30
150;415;1578;5;1
151;863;1411;5;2
152;322;633;5;3
153;293;1423;5;4
154;293;1423;5;5
155;338;1633;5;6
156;338;1633;5;7
157;425;1423;5;8
158;425;1423;5;9
159;793;1349;5;10
160;622;993;5;11
161;529;966;5;12
162;529;966;5;13
163;529;966;5;14
164;529;966;5;15
165;529;966;5;16
166;529;966;5;17
167;1170;1490;5;18
168;422;653;5;19
169;514;816;5;20
170;514;816;5;21
171;514;816;5;22
172;835;1227;5;23
173;414;1050;5;24
174;414;1050;5;25
175;922;313;5;26
176;922;313;5;27
177;922;313;5;28
178;922;313;5;29
179;922;313;5;30
180;318;1231;6;1
181;318;1231;6;2
182;293;1261;6;3
183;293;1261;6;4
184;358;541;6;5
185;458;811;6;6
186;333;1201;6;7
187;333;1201;6;8
188;333;1271;6;9
189;333;1271;6;10
190;343;1401;6;11
191;343;1401;6;12
192;694;354;6;13
193;724;714;6;14
194;694;864;6;15
195;1062;872;6;16
196;625;1621;6;17
197;750;1911;6;18
198;822;2065;6;19
199;822;2065;6;20
200;272;1103;6;21
201;272;1103;6;22
202;272;1103;6;23
203;272;1103;6;24
204;347;653;6;25
205;622;1003;6;26
206;673;1411;6;27
207;503;1763;6;28
208;503;1763;6;29
209;415;1578;6;30
210;768;1164;7;1
211;651;2097;7;2
212;490;2097;7;3
213;490;2097;7;4
214;272;1103;7;5
215;822;2065;7;6
216;822;2065;7;7
217;822;2065;7;8
218;822;2065;7;9
219;822;2065;7;10
220;822;2065;7;11
221;822;2065;7;12
222;822;2065;7;13
223;822;2065;7;14
224;822;2065;7;15
225;822;2065;7;16
226;822;2065;7;17
227;773;2163;7;18
228;293;1201;7;19
229;293;1201;7;20
230;343;1311;7;21
231;343;1311;7;22
232;313;1201;7;23
233;313;1201;7;24
234;323;1351;7;25
235;323;1351;7;26
236;328;1311;7;27
237;328;1311;7;28
238;313;1221;7;29
239;313;1221;7;30
240;1122;653;8;1
241;1122;653;8;2
242;522;353;8;3
243;375;1153;8;4
244;375;1153;8;5
245;422;653;8;6
246;422;653;8;7
247;522;1153;8;8
248;522;1153;8;9
249;522;1153;8;10
250;623;1411;8;11
251;479;960;8;12
252;479;960;8;13
253;460;1745;8;14
254;460;1745;8;15
255;499;1725;8;16
256;499;1725;8;17
257;499;1725;8;18
258;499;1725;8;19
259;502;828;8;20
260;506;828;8;21
261;668;1838;8;22
262;484;1805;8;23
263;484;1805;8;24
264;484;1805;8;25
265;484;1805;8;26
266;694;2070;8;27
267;522;953;8;28
268;522;953;8;29
269;522;953;8;30
270;700;2036;9;1
271;701;1260;9;2
272;950;990;9;3
273;848;1541;9;4
274;673;1855;9;5
275;701;2161;9;6
276;701;2161;9;7
277;701;2161;9;8
278;701;2161;9;9
279;701;2161;9;10
280;701;2161;9;11
281;522;975;9;12
282;522;975;9;13
283;625;1411;9;14
284;625;1411;9;15
285;522;2161;9;16
286;522;2161;9;17
287;822;2161;9;18
288;468;632;9;19
289;499;1227;9;20
290;499;1227;9;21
291;499;1227;9;22
292;499;1227;9;23
293;499;1227;9;24
294;499;1227;9;25
295;868;1032;9;26
296;722;953;9;27
297;722;953;9;28
298;722;953;9;29
299;722;953;9;30
300;480;1372;10;1
301;471;1372;10;2
302;471;1372;10;3
303;401;2064;10;4
304;401;2064;10;5
305;905;250;10;6
306;790;355;10;7
307;1072;387;10;8
308;2444;514;10;9
309;2444;514;10;10
310;2487;908;10;11
311;2487;908;10;12
312;500;1196;10;13
313;500;1196;10;14
314;500;1196;10;15
315;500;1196;10;16
316;500;1196;10;17
317;500;1196;10;18
318;725;1611;10;19
319;725;1611;10;20
320;725;1611;10;21
321;725;1611;10;22
322;725;1611;10;23
323;725;1611;10;24
324;474;996;10;25
325;500;2036;10;26
326;500;2036;10;27
327;500;2036;10;28
328;500;2036;10;29
329;700;2036;10;30
330;752;2041;11;1
331;1033;879;11;2
332;1033;879;11;3
333;1033;879;11;4
334;1033;879;11;5
335;858;209;11;6
336;1042;1001;11;7
337;1042;1001;11;8
338;1152;1081;11;9
339;878;1869;11;10
340;2680;1220;11;11
341;2680;1220;11;12
342;813;294;11;13
343;848;345;11;14
344;942;320;11;15
345;873;448;11;16
346;874;477;11;17
347;1717;349;11;18
348;1717;349;11;19
349;1033;879;11;20
350;1033;879;11;21
351;1033;879;11;22
352;1033;879;11;23
353;903;276;11;24
354;932;331;11;25
355;1033;879;11;26
356;1033;879;11;27
357;1033;879;11;28
358;1033;879;11;29
359;1260;296;11;30
360;552;390;12;1
361;552;390;12;2
362;653;1441;12;3
363;653;1441;12;4
364;652;1641;12;5
365;1033;879;12;6
366;1033;879;12;7
367;1033;879;12;8
368;1033;879;12;9
369;1033;879;12;10
370;1033;879;12;11
371;514;1741;12;12
372;514;1741;12;13
373;1552;933;12;14
374;1394;744;12;15
375;552;2083;12;16
376;1033;879;12;17
377;1033;879;12;18
378;1033;879;12;19
379;1033;879;12;20
380;1033;879;12;21
381;1033;879;12;22
382;752;2041;12;23
