ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
119;507;808;4;20
120;507;808;4;21
121;507;808;4;22
122;507;808;4;23
123;507;808;4;24
124;588;1105;4;25
125;588;1105;5;1
126;588;1105;5;2
127;588;1105;5;3
128;588;1105;5;4
129;588;1105;5;5
130;588;1105;5;6
131;588;1105;5;7
132;588;1105;5;8
133;588;1105;5;9
134;588;1105;5;10
135;588;1105;5;11
136;588;1105;5;12
137;588;1105;5;13
138;588;1105;5;14
139;588;1105;5;15
140;588;1105;5;16
141;588;1105;5;17
142;588;1105;5;18
143;588;1105;5;19
144;588;1105;5;20
145;588;1105;5;21
146;308;502;5;22
147;308;502;5;23
148;308;502;5;24
149;308;502;5;25
150;621;2040;6;1
151;621;2040;6;2
152;621;2040;6;3
153;621;2040;6;4
154;621;2040;6;5
155;621;2040;6;6
156;621;2040;6;7
157;507;808;6;8
158;507;808;6;9
159;507;808;6;10
160;507;808;6;11
161;621;2040;6;12
162;621;2040;6;13
163;621;2040;6;14
164;621;2040;6;15
165;621;2040;6;16
166;621;2040;6;17
167;621;2040;6;18
168;621;2040;6;19
169;525;853;6;20
170;525;853;6;21
171;673;1365;6;22
172;588;1105;6;23
173;588;1105;6;24
174;588;1105;6;25
175;649;1147;7;1
176;655;1100;7;2
177;655;1100;7;3
178;655;1100;7;4
179;649;1147;7;5
180;649;1147;7;6
181;649;1147;7;7
182;649;1147;7;8
183;649;1147;7;9
184;649;1147;7;10
185;649;1147;7;11
186;649;1147;7;12
187;655;1100;7;13
188;649;1147;7;14
189;649;1147;7;15
190;649;1147;7;16
191;649;1147;7;17
192;649;1147;7;18
193;673;471;7;19
194;800;2042;7;20
195;800;2042;7;21
196;800;2042;7;22
197;751;2042;7;23
198;800;2042;7;24
199;621;2040;7;25
200;679;776;8;1
201;679;776;8;2
202;679;776;8;3
203;679;776;8;4
204;679;776;8;5
205;679;776;8;6
206;679;776;8;7
207;679;776;8;8
208;679;776;8;9
209;679;776;8;10
210;679;776;8;11
211;679;776;8;12
212;679;776;8;13
213;685;776;8;14
214;685;776;8;15
215;685;776;8;16
216;685;776;8;17
217;650;2070;8;18
218;650;2070;8;19
219;650;2070;8;20
220;650;2070;8;21
221;650;2070;8;22
222;650;2070;8;23
223;650;2070;8;24
224;650;2070;8;25
225;512;1559;9;1
226;512;1559;9;2
227;419;1952;9;3
228;419;1952;9;4
229;419;1952;9;5
230;419;1952;9;6
231;419;1952;9;7
232;419;1952;9;8
233;419;1952;9;9
234;419;1952;9;10
235;546;1589;9;11
236;546;1589;9;12
237;546;1589;9;13
238;546;1589;9;14
239;546;1589;9;15
240;546;1589;9;16
241;317;2171;9;17
242;317;2171;9;18
243;469;2130;9;19
244;469;2130;9;20
245;536;2130;9;21
246;536;2130;9;22
247;376;2130;9;23
248;376;2130;9;24
249;679;776;9;25
250;639;1559;10;1
251;639;1559;10;2
252;599;1559;10;3
253;599;1559;10;4
254;599;1559;10;5
255;599;1559;10;6
256;599;1559;10;7
257;599;1559;10;8
258;639;462;10;9
259;639;462;10;10
260;599;462;10;11
261;599;462;10;12
262;599;462;10;13
263;599;462;10;14
264;599;462;10;15
265;599;462;10;16
266;512;456;10;17
267;512;456;10;18
268;217;456;10;19
269;217;456;10;20
270;217;1559;10;21
271;217;1559;10;22
