ID,BIN,X,Y,WIDTH,HEIGHT
153,50,1776,2970,2,3
154,51,1909,2781,1,3
155,51,5664,1095,12,5
156,52,1164,3014,1,1
157,52,1004,895,2,1
158,52,4493,1303,1,1
159,52,3798,2964,1,1
160,52,775,3166,1,2
161,53,4062,3044,1,1
162,53,1235,2008,1,1
163,53,880,1931,1,1
164,53,1016,2419,2,4
165,53,2747,2593,10,6
166,54,4277,2775,1,1
167,54,5780,2688,1,1
168,54,1787,2993,1,1
169,54,614,675,2,4
170,54,3857,2145,1,2
171,54,5004,3016,2,3
172,55,4264,2154,1,1
173,55,3650,2300,2,2
174,55,4657,3173,9,1
175,56,5884,2839,1,1
176,56,1919,961,4,3
177,57,4339,1835,1,1
178,58,5653,1875,1,1
179,58,1475,915,1,1
180,58,5205,1617,1,1
181,58,5210,1615,1,1
182,58,3377,1644,1,1
183,58,2012,3119,13,5
184,58,2042,3151,6,3
185,59,4647,2850,1,1
186,59,127,1389,1,1
187,59,4656,2218,6,4
188,60,5885,2962,1,1
189,60,5734,2564,1,1
190,60,1032,3015,1,1
191,60,665,1628,2,2
192,60,3352,536,1,2
193,61,311,735,1,1
194,61,5693,1385,1,1
195,61,80,2417,1,1
196,62,644,3179,1,1
197,62,5843,3069,1,1
198,62,5164,737,1,1
199,62,2616,2744,3,5
200,63,4348,995,1,1
201,63,76,2727,1,1
202,63,677,180,2,3
203,63,1475,2525,3,3
204,64,3772,3181,2,1
205,64,1746,2695,1,1
206,64,3030,2549,1,3
207,64,5237,1386,1,2
208,64,5467,70,11,6
209,65,5736,2493,1,1
210,65,5111,788,1,1
211,65,1341,3031,4,4
212,66,2524,1755,1,1
213,66,2752,748,1,1
214,66,2688,2480,1,1
215,66,890,740,1,1
216,66,2950,1525,1,1
217,66,3153,1490,2,1
218,66,173,462,1,2
219,67,107,1799,1,1
220,67,1534,706,1,1
221,68,5916,1921,1,1
222,68,5665,1864,1,1
223,68,5768,2326,2,1
224,68,1148,3077,2,3
225,68,2111,2766,2,3
226,68,3271,2549,1,2
227,68,5780,2968,2,3
228,69,346,2567,2,1
229,69,346,2557,2,1
230,69,2227,3132,1,1
231,69,5638,1344,1,1
232,70,921,2648,1,1
233,70,5427,1223,8,4
234,71,1239,2899,1,1
235,71,1485,1691,1,1
236,71,2608,2688,1,1
237,71,1502,1681,2,1
238,71,1573,1845,1,2
239,71,2045,1845,2,2
240,71,2754,1225,6,3
241,72,5662,1286,1,1
242,72,472,1831,1,1
243,72,259,2170,1,1
244,72,1606,2856,1,1
245,72,1758,1993,5,4
246,73,5682,2270,1,1
247,73,1911,1985,1,2
248,73,2888,435,1,3
249,73,2858,1987,1,2
250,73,4755,1984,1,2
251,74,4137,2545,1,1
252,74,4137,2536,1,1
253,74,1592,1984,1,2
254,74,2538,1984,1,2
255,74,3010,1984,1,2
256,74,4506,3102,2,1
257,74,5148,244,2,2
258,75,3864,2141,1,1
259,75,5653,1975,1,1
260,75,4822,2591,1,1
261,75,129,2634,1,1
262,75,1814,2515,1,2
263,75,3483,653,2,3
264,75,4085,3160,15,4
265,76,4948,2763,1,1
266,76,89,1040,1,2
267,76,4945,2749,1,3
268,77,5886,1662,1,1
269,77,1049,2814,1,1
270,77,3679,2911,1,1
271,77,5730,2316,6,4
272,77,5573,2970,1,1
273,77,5886,1668,1,2
274,77,5868,1666,1,1
275,77,3101,2511,1,2
276,79,5696,2100,1,1
277,79,3602,3034,3,3
278,79,5467,3080,2,3
279,80,306,2934,1,1
280,80,3219,3043,1,1
281,80,5294,3112,1,1
282,80,5742,2948,1,1
283,80,469,3083,2,2
284,82,88,3013,1,1
285,82,1423,2194,13,6
286,82,5656,1885,1,1
287,82,11,1278,1,2
288,82,24,1278,2,2
289,82,1447,2183,14,5
290,82,4700,3121,2,3
291,82,5225,2025,2,3
292,83,5697,3009,1,1
293,83,4677,1198,1,1
294,83,2419,2395,2,2
295,83,2572,2405,1,2
296,83,3613,2435,3,2
297,84,238,2169,1,1
298,85,1261,2466,1,1
299,85,2551,817,1,1
300,85,56,1149,3,2
301,85,3086,711,3,4
302,86,3265,3034,1,1
303,86,2077,2814,1,1
304,87,2301,2414,1,1
305,87,51,2937,1,1
306,87,3635,2366,1,1
307,87,3708,2475,1,1
308,87,407,1086,1,2
309,89,2552,2767,1,1
310,89,5428,2915,1,1
311,89,144,2650,1,1
312,90,180,2269,1,1
313,91,5740,1443,1,1
314,91,5779,721,1,1
315,91,534,2696,2,3
316,92,2066,832,1,1
317,92,5725,870,1,1
318,93,134,2460,1,1
319,93,26,1453,1,1
320,93,5727,2859,1,1
321,93,4521,1742,1,1
322,93,985,2202,1,2
323,94,4587,2582,2,1
324,94,791,1892,1,1
325,94,3497,1668,1,1
326,94,5447,3111,1,1
327,94,931,2938,3,4
328,95,1763,952,1,1
329,95,4765,3187,1,1
330,95,2220,2397,1,1
331,95,5929,3016,2,4
332,96,5365,1749,1,1
333,96,4666,2045,1,1
334,96,1003,3138,1,1
335,96,64,960,1,1
336,96,3078,1789,13,6
337,96,5803,2995,2,3
338,97,98,922,1,1
339,97,1428,1746,1,1
340,97,5767,2523,1,1
341,97,2185,1028,1,1
342,97,387,2902,2,3
343,97,1215,1242,2,1
344,97,3131,413,2,3
345,97,4768,2940,1,1
346,98,2674,2876,1,1
347,98,2909,2573,1,1
348,98,5667,1318,1,1
349,98,3149,2913,1,1
350,98,48,729,2,1
351,98,1053,3069,2,3
352,98,1776,947,2,2
353,99,5841,848,1,1
354,99,942,2504,1,2
