ID,BIN,X,Y,WIDTH,HEIGHT
179,64,2977,2196,7,7
180,64,5491,2974,2,3
181,65,999,111,5,5
182,65,1249,159,2,2
183,65,4403,115,2,2
184,66,598,922,7,6
185,66,923,344,2,3
186,66,2499,1987,2,2
187,66,2499,1990,2,4
188,66,3270,2478,1,3
189,66,3504,1687,3,5
190,66,3936,3070,4,3
191,66,5326,139,1,2
192,67,2689,146,1,2
193,67,4131,2800,1,3
194,68,152,367,1,2
195,68,2268,477,2,2
196,68,3181,1131,1,3
197,69,1216,553,1,2
198,69,5460,2958,2,3
199,69,5948,799,3,3
200,70,4056,365,6,2
201,70,4544,1943,1,2
202,70,5881,1720,2,3
203,71,1258,272,7,5
204,71,2830,140,1,2
205,72,3796,2190,6,7
206,73,1153,3003,3,3
207,75,1264,1973,3,5
208,75,1870,749,1,2
209,75,2298,558,1,2
210,75,3936,3057,2,3
211,75,4376,249,3,4
212,75,5575,2813,1,3
213,77,3521,2777,2,3
214,78,5084,3184,1,1
215,78,594,2824,2,3
216,78,4345,1735,4,5
217,79,4371,1963,3,1
218,79,4925,726,2,2
219,79,5658,2721,2,2
220,80,5782,539,1,1
221,80,142,1627,1,1
222,80,137,1607,2,3
223,80,1605,2511,2,1
224,80,4370,2382,2,2
225,80,4608,3026,1,1
226,81,4248,3100,1,1
227,81,5543,2328,3,1
228,81,2718,3067,1,2
229,82,93,2144,1,1
230,82,61,2232,1,3
231,82,93,2340,3,3
232,82,2023,423,1,1
233,82,383,178,1,3
234,82,504,2828,3,3
235,83,3216,3008,1,1
236,83,639,2461,1,3
237,83,1979,2902,2,3
238,83,3203,2993,1,3
239,83,4125,2887,2,3
240,83,5465,598,1,2
241,84,1602,2965,1,1
242,84,5140,1758,1,1
243,85,606,2009,1,3
244,87,485,1955,2,3
245,88,1391,2949,2,3
246,88,1943,2743,2,4
247,89,2428,2447,1,1
248,89,1592,1472,1,2
249,89,1644,1621,7,11
250,89,2210,1551,4,4
251,89,3430,1570,2,2
252,89,5027,3148,1,1
253,90,3419,2895,2,3
254,91,2718,2125,8,6
255,91,2710,2114,7,5
256,91,3724,379,2,4
257,91,4097,1880,3,3
258,91,5386,2184,1,2
259,92,959,744,1,1
260,92,4655,2068,2,4
261,94,180,924,1,1
262,95,1304,869,2,1
263,95,3338,2334,1,2
264,95,2165,2700,1,2
265,96,4294,716,1,1
266,96,2863,2829,4,4
267,97,5953,18,1,1
268,97,3482,1358,1,1
269,97,1427,117,1,1
270,97,5250,1773,2,3
271,98,255,754,1,3
272,99,1952,1072,3,5
273,99,912,787,2,1
274,99,764,1238,1,3
275,99,1749,3023,2,3
