ID,BIN,X,Y,WIDTH,HEIGHT
100,37,5515,2862,1,1
101,37,1922,2677,1,1
102,37,4641,2988,1,1
103,38,1569,385,1,1
104,38,4816,2695,1,1
105,38,5870,1586,1,1
106,38,5807,91,1,1
107,38,418,2933,1,3
108,38,1847,2553,3,5
109,38,4165,3113,1,2
110,39,5499,2522,1,1
111,39,5798,686,1,1
112,39,5801,682,1,1
113,39,5712,712,1,1
114,39,5168,2280,1,1
115,39,379,2497,1,1
116,40,4959,235,1,1
117,40,3594,2061,1,1
118,40,3483,2000,1,1
119,40,2645,1632,1,1
120,40,5445,1253,1,1
121,40,5826,816,1,1
122,40,3995,97,1,2
123,40,4356,1644,4,5
124,42,5533,2967,3,4
125,44,931,3001,1,1
126,44,24,2490,1,1
127,44,878,2108,1,1
128,46,122,391,1,1
129,46,2165,423,1,1
130,46,2707,1778,1,1
131,46,5867,1832,1,1
132,46,3950,2604,1,1
133,46,4600,1683,1,1
134,48,4736,816,1,1
135,48,313,324,1,1
136,48,1886,2351,1,1
137,48,680,106,1,1
138,48,4734,810,1,1
139,48,4450,2134,2,3
140,48,4770,1342,3,3
141,48,5910,2408,2,3
142,50,5590,2723,1,1
143,50,295,282,1,1
144,50,494,979,1,1
145,50,333,3006,1,1
146,50,3183,2326,2,2
147,52,2946,292,1,1
148,52,5499,2016,1,1
149,52,5877,2832,1,1
150,52,1542,2325,4,5
151,52,1782,533,2,4
152,53,3135,3093,1,1
153,53,293,170,1,1
154,53,3861,43,1,1
155,53,2301,2457,1,2
156,54,5541,2571,1,1
157,54,5823,1887,1,1
158,54,5128,2357,1,1
159,54,2727,226,1,1
160,54,3910,1295,1,1
161,54,3951,1333,1,1
162,54,1147,214,1,2
163,54,5776,1086,1,3
164,56,133,2649,1,1
165,56,3408,360,1,1
166,56,615,2520,1,1
167,56,193,226,1,1
168,56,2657,3169,2,1
169,58,3464,901,1,1
170,58,229,939,1,1
171,58,4983,712,1,1
172,58,2118,2946,1,2
173,58,2701,2347,1,4
174,58,4127,2371,1,3
175,58,5784,867,3,4
176,60,1868,49,6,3
177,60,1885,44,1,1
178,60,1891,24,1,1
179,60,5857,498,1,1
180,60,1845,78,1,1
181,60,3839,2731,1,1
182,60,4508,2608,1,1
183,60,5948,1792,1,1
184,62,5096,245,1,1
185,62,272,315,1,1
186,62,1511,2043,2,1
187,62,1974,1636,1,1
188,62,5474,171,1,1
189,62,1686,2723,1,1
190,62,419,1744,1,1
191,62,3536,923,7,5
192,64,1726,2501,1,1
193,64,2539,740,1,1
194,64,531,2998,3,4
195,64,2844,2549,2,1
196,64,3700,73,7,4
197,66,4031,2787,1,1
198,66,1889,2513,1,1
199,66,2069,2421,1,1
200,66,1634,2992,1,1
201,66,2052,2389,1,1
202,66,1477,2096,1,1
203,66,118,1274,1,1
204,66,2347,3174,2,1
205,68,5472,423,2,1
206,68,753,3132,1,1
207,68,5291,3182,1,1
208,68,4830,2811,1,1
209,68,3530,2298,1,1
210,68,4820,2819,1,1
211,68,3038,813,1,1
212,68,5490,421,5,6
213,69,144,493,1,1
214,69,2896,2937,1,1
215,69,5951,1659,2,1
216,69,241,466,1,1
217,69,3464,307,7,4
218,70,3881,1734,1,1
219,70,5103,1160,1,1
220,70,5053,1225,1,1
221,70,4863,617,1,1
222,70,4471,2918,1,1
223,70,5880,189,17,1
224,70,231,3005,2,1
225,70,1407,2918,4,4
226,72,5876,376,1,1
227,72,5548,545,1,1
228,72,3219,914,1,1
229,72,4767,3056,1,2
230,72,5237,2183,4,4
231,72,5756,823,2,4
232,73,5648,1687,1,1
233,73,1979,2452,1,1
234,73,2515,1664,1,1
235,73,2631,709,1,1
236,73,2257,1745,1,1
237,73,1006,2074,1,2
238,73,5497,1209,1,2
239,75,4165,1830,1,1
240,75,3439,317,1,1
241,75,2208,363,1,1
242,75,4938,663,1,1
243,75,5612,2716,1,1
244,75,4181,1851,1,1
245,75,2272,2031,2,5
246,77,5817,95,1,1
247,77,4497,230,1,1
248,77,2275,1170,1,1
249,77,1177,924,1,2
250,78,2615,809,1,1
251,78,283,2831,1,1
252,78,2612,812,1,1
253,78,3416,1903,1,1
254,78,102,745,1,1
255,78,641,261,1,1
256,78,2427,2338,13,9
257,80,4267,964,1,1
258,80,4007,2311,1,1
259,80,3285,2647,1,1
260,80,1752,2987,1,1
261,80,2940,824,1,1
262,80,1353,1922,1,2
263,82,1612,3132,1,1
264,82,3577,2762,6,5
265,82,4068,3174,1,1
266,82,4487,1654,1,1
267,82,4344,1637,1,1
268,82,4420,2913,1,1
269,82,1603,3113,2,3
270,82,3568,2746,3,6
271,84,1690,1526,1,1
272,84,2174,1856,1,1
273,84,3835,588,1,1
274,84,4959,2072,1,1
275,84,1578,2302,2,1
276,86,2479,2540,2,4
277,86,3575,3131,2,2
278,86,4814,2787,3,5
279,87,2429,1702,4,4
280,87,3187,364,10,5
281,88,1631,2643,1,2
282,89,3923,1583,14,10
283,89,4290,1474,3,2
284,90,687,2063,2,3
285,91,892,1964,1,2
286,91,3361,1492,2,3
287,91,5486,497,1,2
288,92,3427,100,9,7
289,93,1463,2049,2,3
290,93,2095,1597,3,3
291,93,4732,2840,2,3
292,93,4732,2841,2,3
293,95,1873,5,6,3
294,95,2801,3157,2,1
295,96,590,2828,4,5
296,96,1647,3072,3,4
297,96,3329,1484,3,3
298,96,5959,672,5,5
299,97,1554,2414,1,1
300,97,3032,2618,1,3
301,97,3626,2517,1,2
302,98,4841,116,1,2
303,99,5928,961,2,4
