ID,BIN,X,Y,WIDTH,HEIGHT
105,56,4563,2941,4,3
106,56,4598,3189,1,2
107,56,4965,956,5,4
108,56,5350,1966,1,2
109,57,201,2821,4,3
110,57,369,2372,12,6
111,57,1530,2792,2,3
112,57,2333,3191,1,2
113,57,2670,692,1,2
114,57,4641,3183,2,2
115,58,33,2972,3,3
116,58,373,2358,1,2
117,58,1044,2569,2,3
118,58,3530,3165,3,3
119,58,4053,1432,1,2
120,58,5053,3190,3,3
121,59,755,2210,1,2
122,59,2802,3006,1,3
123,59,3407,3160,1,2
124,59,5300,1662,5,4
125,60,4550,2952,3,3
126,60,4779,2801,4,3
127,60,5082,2745,5,3
128,60,5824,2953,2,2
129,60,5855,2953,3,3
130,60,5943,1057,1,3
131,61,29,1669,1,2
132,61,2601,3184,12,5
133,61,3798,56,2,2
134,61,4880,2751,1,2
135,61,4847,3188,2,1
136,61,5415,3187,1,2
137,62,3958,3051,1,2
138,62,4512,3083,1,2
139,63,4521,2913,2,3
140,63,4788,2260,1,2
141,64,4427,2368,2,2
142,65,1886,1486,1,2
143,65,2407,3173,13,3
144,65,2483,2755,5,3
145,65,4710,1358,1,2
146,65,4990,2826,4,3
147,66,1005,2827,5,3
148,66,1510,3180,1,2
149,66,3177,3188,11,3
150,66,3437,1640,11,5
151,67,1936,3184,2,2
152,67,4636,2987,1,2
153,68,567,640,2,4
154,68,2610,1549,2,4
155,68,3110,3167,1,2
156,68,3679,3188,3,2
157,68,5253,3174,3,3
158,68,5548,3026,2,2
159,69,1364,2439,2,2
160,69,2364,3186,2,2
161,69,2736,2310,1,2
162,69,3212,1155,1,2
163,69,3924,2725,1,2
164,69,4441,3181,8,4
165,69,4888,1950,1,2
166,69,5612,1921,2,3
167,70,191,2668,1,3
168,70,505,3188,1,2
169,70,2163,3176,3,3
170,70,3810,2809,11,5
171,70,4055,1121,1,2
172,70,4666,3186,2,2
173,70,5261,2890,2,3
174,71,4537,2841,1,2
175,72,1983,1035,1,2
176,72,1981,2599,11,5
177,72,2049,2387,1,3
178,72,3599,976,1,3
179,72,4304,3113,5,3
180,73,913,3167,3,3
181,73,5375,1876,3,3
182,73,5590,3162,1,2
183,74,55,3181,2,3
184,74,841,3164,5,3
185,74,2690,1413,2,3
186,74,4371,1224,8,4
187,75,576,2440,1,2
188,75,3051,1867,2,4
189,75,3023,1874,2,2
190,75,5696,1725,2,2
191,76,426,2070,2,2
192,76,772,123,2,2
193,76,903,3157,3,3
194,76,1701,2407,2,2
195,76,1970,3160,2,2
196,76,3271,3165,8,4
197,77,950,3157,2,2
198,77,1296,181,2,3
199,77,4249,3064,2,2
200,77,4265,373,1,2
201,78,2725,575,3,2
202,78,4136,2527,1,2
203,79,484,2870,1,1
204,79,2027,1225,2,4
205,79,4962,2173,1,2
206,80,1305,2538,1,3
207,80,3265,2696,1,2
208,81,2442,1726,2,2
209,81,2732,2514,4,3
210,81,3126,2174,1,2
211,81,3277,2371,7,3
212,81,3278,3167,11,4
213,82,4889,2434,2,2
214,82,5446,2757,1,3
215,83,2808,2961,4,3
216,83,3291,19,12,8
217,83,5030,2807,2,2
218,84,1842,2313,2,3
219,84,1932,2446,2,2
220,85,575,1548,1,2
221,85,2868,2991,1,3
222,85,3703,2854,4,3
223,85,3703,2855,4,3
224,85,4422,837,1,2
225,86,574,2892,9,4
226,86,3070,3029,1,2
227,86,4156,2845,2,2
228,86,4190,3090,1,2
229,86,4622,2640,1,2
230,86,5911,2837,2,3
231,87,2338,3155,5,3
232,87,5965,3022,2,2
233,88,2463,1727,2,4
234,88,2479,3167,1,2
235,88,2608,1839,2,4
236,88,3382,2322,2,3
237,88,5427,2651,1,2
238,88,5532,2329,1,3
239,89,1134,2843,1,2
240,89,3084,3169,10,2
241,89,5212,2620,1,3
242,90,922,200,1,2
243,90,3938,2577,2,2
244,90,5710,2187,1,2
245,92,1452,2944,2,2
246,92,2642,512,1,2
247,93,1878,1932,2,2
248,93,5139,2881,2,4
249,93,5424,3161,1,2
250,93,5997,3098,2,2
251,94,327,1692,1,2
252,94,1401,1550,1,2
253,95,476,2937,7,3
254,95,1144,1942,2,2
255,95,1980,1723,2,3
256,95,3602,2942,8,4
257,95,5026,2752,3,5
258,95,5516,2707,3,4
259,96,1679,3147,2,2
260,96,1968,1552,2,3
261,96,2211,1437,2,4
262,96,2734,3160,2,2
263,96,4572,2384,2,3
264,96,4600,2486,1,3
265,96,4985,3106,1,2
266,96,5247,3159,2,2
267,97,4313,1597,2,3
268,99,23,3040,1,2
269,99,440,2856,4,3
