ID,BIN,X,Y,WIDTH,HEIGHT
74,20,3203,2748,1,1
75,20,4643,1378,1,1
76,21,5776,2752,1,1
77,21,203,2598,1,1
78,21,136,1034,1,1
79,21,4527,2781,1,1
80,21,164,155,1,2
81,22,3106,2627,1,1
82,22,1830,3132,1,1
83,22,2632,844,1,1
84,22,46,1131,1,1
85,22,2967,2334,1,1
86,22,4743,3071,1,1
87,22,5621,1675,1,1
88,23,89,1819,1,1
89,23,72,3155,2,1
90,23,1249,1111,2,3
91,23,1285,267,3,2
92,23,2480,2947,3,2
93,23,3429,3151,1,2
94,24,3175,2489,1,1
95,24,4854,2253,1,1
96,24,5334,1298,1,1
97,24,1288,2666,1,1
98,24,2811,2756,2,2
99,24,4860,2247,5,5
100,25,1948,2059,1,1
101,25,2005,2086,2,1
102,25,2014,2092,1,2
103,25,1296,3086,1,1
104,25,5056,866,1,1
105,25,1690,2103,1,1
106,25,1852,2081,5,3
107,26,561,3011,1,1
108,26,4187,946,1,1
109,26,1166,3105,1,1
110,26,5580,2840,1,1
111,26,4396,599,2,3
112,27,2741,3037,1,1
113,27,57,1626,1,1
114,27,5504,31,3,4
115,28,192,2152,2,1
116,28,664,2232,1,1
117,28,2907,1401,1,1
118,28,1535,3037,1,1
119,28,344,2744,1,1
120,30,1147,2957,1,1
121,30,5861,2785,1,1
122,30,4156,2795,1,1
123,30,610,2882,1,1
124,31,3741,1733,1,1
125,31,1464,709,2,2
126,31,2731,1749,1,1
127,31,1630,704,1,1
128,31,369,419,3,4
129,32,2475,2646,1,1
130,32,291,2856,1,1
131,32,3569,802,1,1
132,33,172,3135,1,1
133,33,3417,717,1,1
134,33,45,727,1,1
135,33,4274,3122,1,3
136,34,5888,1976,1,1
137,34,3533,776,1,1
138,34,1863,521,3,3
139,34,4377,414,3,2
140,35,4091,2567,1,1
141,35,5075,2021,12,7
142,36,5477,2384,1,1
143,36,196,1936,1,1
144,36,646,685,1,1
145,36,5883,823,1,1
146,36,208,852,6,5
147,36,1512,1773,2,3
148,36,3402,471,2,3
149,36,5805,1090,1,3
150,37,3493,188,3,4
151,38,4569,1805,1,1
152,38,239,2452,1,1
153,38,330,866,1,1
154,38,231,2255,1,1
155,38,3962,2855,15,6
156,39,5921,682,1,1
157,39,2821,224,2,4
158,39,3120,3103,2,3
159,39,5137,2032,3,2
160,40,206,1683,1,1
161,40,1974,1255,1,1
162,40,2480,3116,3,3
163,40,3811,3079,4,4
164,40,5837,1785,2,3
165,41,4157,816,1,1
166,41,230,2239,1,1
167,41,69,1354,1,1
168,41,3913,1423,1,1
169,41,3989,881,1,1
170,41,135,2045,1,1
171,41,882,771,5,4
172,43,281,535,1,1
173,43,3578,2044,2,1
174,43,3615,1814,1,1
175,43,220,750,1,1
176,43,5939,685,1,1
177,43,3484,2065,1,1
178,43,273,998,1,1
179,43,4688,3125,4,4
180,44,3666,2507,1,1
181,44,3349,3164,4,4
182,44,5757,1516,1,2
183,45,2270,1543,1,1
184,45,5569,863,1,1
185,45,551,527,1,1
186,45,299,950,2,2
187,45,1027,2699,1,3
188,45,1769,3071,1,2
189,45,5578,853,15,7
190,46,304,1209,1,1
191,46,1739,1671,1,1
192,46,3660,523,1,1
193,46,1845,2767,3,3
194,46,3756,45,11,7
195,46,5714,462,4,4
196,47,3859,462,1,1
197,47,1970,200,1,1
198,47,225,3135,3,3
199,47,847,1864,3,5
200,47,1621,2925,1,2
201,47,1840,1972,2,3
202,47,5611,2369,2,2
203,49,671,816,3,4
204,49,3457,2816,2,3
205,49,5258,1619,6,4
206,50,2061,953,2,2
207,52,5632,2498,2,2
208,53,3152,1753,2,4
209,53,4714,519,4,3
210,53,4942,540,2,2
211,53,5715,1654,9,6
212,54,189,2724,1,3
213,55,2463,2606,2,4
214,55,5049,94,2,2
215,56,1821,2874,2,1
216,57,148,2797,2,3
217,57,4273,578,4,3
218,58,1783,70,2,2
219,59,2204,1417,3,4
220,59,4620,2369,8,4
221,60,1233,3125,6,4
222,61,5968,3151,2,3
223,62,3034,309,3,4
224,62,5190,3036,2,3
225,62,5939,503,5,3
226,63,5918,2837,1,2
227,63,5917,2839,1,2
228,65,2566,25,2,3
229,65,3036,3015,7,5
230,65,5975,835,7,4
231,66,5232,2189,1,1
232,66,1834,729,1,1
233,66,3092,1466,1,1
234,67,320,2472,1,1
235,67,4513,2002,1,1
236,67,4330,353,1,1
237,67,4465,1944,1,1
238,67,397,1424,1,1
239,67,1635,37,1,2
240,67,4339,2936,6,6
241,68,2919,25,13,2
242,68,4601,2304,1,1
243,68,2768,1943,1,1
244,68,419,2127,1,1
245,68,1857,40,1,1
246,68,357,1232,1,1
247,68,2922,25,1,1
248,69,264,828,1,1
249,69,289,543,1,1
250,69,5548,2825,2,3
251,70,550,770,1,1
252,71,3995,641,1,1
253,71,178,2163,1,1
254,71,199,592,1,1
255,71,220,1377,5,3
256,71,125,622,1,1
257,71,315,720,1,1
258,71,3996,651,1,1
259,72,3990,273,1,1
260,72,807,1539,1,1
261,72,2443,1412,1,1
262,72,838,1458,1,1
263,72,472,1544,1,1
264,72,1320,37,2,1
265,72,4125,33,2,2
266,73,5293,1424,1,1
267,73,3655,2188,1,1
268,73,3640,2188,4,3
269,73,980,1299,1,1
270,73,263,1442,1,1
271,73,829,2719,2,3
272,74,3861,618,1,1
273,74,56,2329,2,1
274,74,4294,26,1,1
275,74,5656,165,1,1
276,74,785,680,1,1
277,74,4969,374,1,1
278,75,5781,1378,1,1
279,75,5034,396,1,1
280,75,2937,2589,1,3
281,76,355,575,2,2
282,76,375,971,1,1
283,76,5157,2530,11,5
284,76,5810,1421,4,3
285,78,4583,496,2,1
286,78,4511,847,2,2
287,78,3627,1350,1,1
288,78,4282,1340,1,1
289,78,2866,2420,2,1
290,78,1558,505,2,1
291,78,1453,2976,14,7
292,79,218,2449,1,1
293,79,2305,937,1,1
294,79,5661,47,11,5
295,80,3611,1061,1,1
296,80,3996,1061,1,1
297,80,103,1777,1,1
298,81,290,2461,1,1
299,81,677,478,1,1
300,82,1859,1631,1,1
301,82,2935,593,1,1
302,82,1661,948,1,1
303,83,1668,2557,6,4
304,83,2383,885,2,4
305,83,3851,788,2,2
306,83,4035,2363,1,2
307,84,2444,2680,1,1
308,84,3079,1073,1,1
309,84,2833,1266,1,1
310,84,3533,2695,1,1
311,84,2507,2109,1,1
312,84,3137,3173,4,5
313,85,2473,790,1,1
314,85,5852,1204,1,1
315,85,3869,2628,1,1
316,85,638,452,1,2
317,85,2404,1411,3,4
318,86,3421,2023,1,1
319,86,944,784,1,1
320,86,1176,810,1,1
321,86,2785,1454,1,1
322,88,51,1240,1,1
323,88,5258,3178,1,1
324,88,4839,1822,1,1
325,88,2180,2329,3,2
326,89,3070,3066,1,1
327,89,3816,1693,1,1
328,89,5690,1750,1,1
329,89,4320,1639,1,1
330,89,5722,257,2,3
331,89,5723,258,2,3
332,90,5816,676,1,1
333,90,4749,2971,1,1
334,90,4195,2108,1,1
335,90,5744,2862,1,1
336,90,4468,2275,5,3
337,90,4577,1580,1,1
338,90,4186,2092,1,1
339,91,4709,1996,1,1
340,91,5957,2977,1,1
341,92,5745,2099,1,1
342,92,2863,1383,1,1
343,92,1080,1689,1,1
344,92,5126,1465,1,1
345,93,4557,3067,1,1
346,93,197,2982,2,1
347,93,1105,2892,1,1
348,93,77,3141,1,1
349,93,2959,2453,2,2
350,93,5119,677,2,3
351,93,5901,2598,1,3
352,94,3892,3171,1,1
353,94,4576,1496,1,1
354,94,5580,2480,1,1
355,94,3089,2123,2,2
356,95,4598,2331,1,1
357,95,1315,3130,1,1
358,95,5986,330,1,3
359,96,4065,2919,1,1
360,96,1494,3030,1,1
361,96,5660,2084,1,1
362,96,1672,2996,3,3
363,96,3382,3164,4,5
364,98,5767,2815,1,1
365,98,3359,2986,3,4
366,98,3928,303,2,3
367,98,5665,206,2,3
368,99,5627,1451,1,1
369,99,4649,993,2,1
370,99,1006,3048,1,1
371,99,1093,2657,1,1
372,99,1189,913,1,1
