ID,BIN,X,Y,WIDTH,HEIGHT
189,32,4511,2966,1,1
190,33,398,444,2,3
191,33,954,360,1,2
192,33,4112,1732,2,3
193,34,1182,564,5,5
194,34,4500,1010,5,5
195,34,5388,2747,8,5
196,35,122,971,4,4
197,35,637,1972,7,5
198,35,4407,2699,1,2
199,36,962,219,1,1
200,36,681,378,5,4
201,36,1004,2647,3,3
202,37,3671,3035,1,1
203,37,3440,143,1,1
204,37,5366,304,1,2
205,38,5891,1759,1,1
206,38,116,1181,1,1
207,38,5873,1819,1,1
208,38,5860,905,1,1
209,38,88,884,3,3
210,38,306,1148,4,4
211,38,282,3143,1,2
212,39,3385,3152,1,2
213,39,4318,2547,1,3
214,39,4836,2679,1,2
215,40,2324,288,3,4
216,40,3917,1737,4,5
217,40,4978,2958,1,2
218,41,3047,114,2,1
219,41,2997,2663,12,6
220,41,4170,56,1,2
221,42,351,2750,1,1
222,42,2431,1739,3,3
223,42,2688,1957,1,3
224,43,1659,697,1,1
225,43,35,2014,9,5
226,43,17,2017,1,2
227,43,33,2036,1,2
228,43,138,2012,1,2
229,43,784,2942,2,2
230,43,4198,3172,3,2
231,43,4945,15,2,2
232,44,2425,2713,1,2
233,44,4452,2844,2,3
234,44,4452,2845,2,3
235,45,255,698,5,4
236,45,687,2130,3,5
237,45,1401,96,2,2
238,45,3657,50,14,6
239,46,97,2720,2,3
240,46,1075,124,14,7
241,46,5343,2961,5,4
242,47,617,139,1,1
243,47,1133,184,2,1
244,47,976,2457,1,2
245,47,2125,1033,8,6
246,48,5251,241,1,1
247,48,125,2421,1,2
248,48,134,2445,1,2
249,48,137,2465,2,3
250,48,2075,231,2,3
251,48,5930,739,1,2
252,49,732,371,2,3
253,49,998,45,10,7
254,49,3845,739,2,2
255,50,5294,757,1,1
256,50,3404,2384,4,4
257,50,3868,1155,1,1
258,51,123,974,1,2
259,51,223,2502,2,2
260,51,2997,344,3,4
261,51,2965,1091,1,3
262,51,3315,791,2,3
263,52,5474,1835,1,1
264,52,3058,3080,1,1
265,52,3044,3065,2,3
266,53,991,257,1,1
267,53,1339,537,2,1
268,53,733,485,1,1
269,53,451,2608,1,2
270,53,731,2128,6,5
271,53,1044,2621,1,1
272,53,4454,2657,3,4
273,53,5551,2903,1,2
274,54,3732,2806,1,1
275,54,5286,653,1,1
276,54,4676,2913,11,6
277,55,2850,962,1,1
278,55,4994,2963,1,1
279,55,2282,1798,13,12
280,55,2302,1788,13,8
281,56,5584,1265,1,1
282,56,3098,2685,1,1
283,56,5868,2067,1,1
284,56,349,421,2,3
285,56,565,416,3,3
286,56,1750,1350,1,2
287,56,3096,2669,4,3
288,56,4679,2589,2,2
289,57,304,2462,1,1
290,57,3051,1287,2,1
291,57,312,2451,1,2
292,57,3073,1274,8,4
293,58,5147,3051,1,1
294,58,128,1775,1,1
295,58,5845,654,1,1
296,58,3129,85,5,4
297,58,5141,3040,2,3
298,59,604,3173,1,1
299,59,1783,2184,2,1
300,59,5014,2499,1,1
301,59,3112,2084,2,1
302,59,5020,2495,1,3
303,60,5054,678,2,1
304,60,298,30,1,1
305,60,955,2959,1,1
306,60,962,2941,4,4
307,60,1397,493,1,2
308,60,3647,1299,1,2
309,61,4824,41,1,1
310,61,4822,40,1,1
311,61,1230,2278,1,2
312,62,5933,2812,2,1
313,62,5847,376,1,1
314,62,2169,1735,9,6
315,62,2705,23,1,2
316,63,3287,708,1,1
317,63,3521,383,1,1
318,63,2241,2816,1,2
319,63,2496,2758,1,2
320,63,3551,377,1,2
321,63,5558,3006,4,3
322,63,5678,893,2,3
323,64,1298,2049,1,1
324,64,1312,2038,2,3
325,64,4435,2779,7,5
326,64,4524,625,2,3
327,65,626,648,1,1
328,65,2441,1419,1,1
329,65,3326,2021,5,4
330,65,3396,2679,2,3
331,65,4121,2024,1,2
332,65,5128,530,2,3
333,66,4090,3163,2,2
334,66,598,1265,2,1
335,66,626,1250,10,5
336,66,3771,848,3,3
337,66,5574,94,8,6
338,67,347,1446,1,1
339,67,871,1206,1,1
340,67,2978,2385,1,2
341,67,5271,2764,1,3
342,68,335,690,1,1
343,68,338,686,1,1
344,68,982,2016,17,9
345,69,3446,2374,2,1
346,69,4917,3129,1,1
347,69,3430,262,1,1
348,69,3551,265,2,2
349,69,3451,26,1,1
350,69,5248,3003,2,3
351,69,5538,134,2,3
352,70,5601,1304,1,1
353,70,1800,573,1,1
354,70,2436,172,1,2
355,70,5164,1963,3,5
356,71,5300,417,1,1
357,71,3240,2948,2,1
358,71,1162,2677,2,3
359,71,2415,432,1,2
360,71,4747,1017,2,3
361,71,5323,414,2,3
362,72,5050,479,1,1
363,72,3918,3157,8,5
364,72,3921,3145,9,5
365,73,5148,456,1,1
366,73,1170,787,2,1
367,73,337,2470,2,2
368,73,472,612,2,3
369,73,1134,2194,3,4
370,73,1195,773,10,5
371,73,4602,190,5,4
372,74,1495,2861,4,5
373,74,3320,1951,1,3
374,74,3424,2268,1,3
375,75,5,2298,3,2
376,75,1398,2485,3,3
377,75,4753,2388,6,3
378,76,4119,575,1,2
379,76,4200,568,1,1
380,76,4394,2262,3,3
381,77,436,1986,1,1
382,77,1239,1564,5,3
383,77,2596,1053,2,3
384,77,4769,2453,1,1
385,78,17,794,1,1
386,78,4221,2453,7,3
387,78,5912,3198,3,3
388,79,1707,3133,3,1
389,79,3235,1512,1,3
390,79,3567,1442,3,2
391,80,2840,83,6,2
392,80,3515,2969,2,3
393,80,4876,2997,2,3
394,81,2561,60,1,1
395,81,2632,1166,1,2
396,81,3630,725,2,1
397,82,2447,1358,2,2
398,82,2904,1179,1,1
399,82,5578,2681,1,1
400,83,5350,1658,1,3
401,83,5718,2743,3,2
402,83,5820,1397,1,2
403,84,1162,1761,1,1
404,84,3950,1368,1,1
405,84,4851,1244,1,1
406,85,1836,2447,3,2
407,85,2900,2666,4,2
408,85,3473,205,2,4
409,86,901,2040,5,6
410,86,1499,2373,1,3
411,86,2199,2933,5,6
412,87,4712,2410,1,3
413,87,4988,885,4,8
414,87,5067,14,2,3
415,88,1128,181,3,4
416,88,1235,1802,1,3
417,88,1225,1011,3,5
418,89,944,707,10,6
419,89,1581,962,1,5
420,89,2465,2787,1,4
421,90,2242,2973,2,3
422,90,3225,596,4,3
423,90,4978,1578,1,3
424,91,73,550,3,4
425,91,627,95,1,1
426,91,3110,2409,1,1
427,92,2211,5,2,1
428,92,4713,150,4,2
429,92,4813,2984,3,2
430,92,4972,2618,1,1
431,93,1105,2670,1,1
432,93,3202,71,1,1
433,93,3615,843,4,3
434,94,2972,434,2,3
435,94,3613,1949,1,2
436,94,5054,1653,1,1
437,95,2418,2204,15,8
438,95,2425,2198,2,2
439,95,5057,2787,8,9
440,96,705,738,2,2
441,96,3737,732,1,2
442,96,3863,2888,3,3
443,96,4970,730,1,2
444,97,97,808,1,2
445,97,111,2984,2,3
446,97,1326,808,1,2
447,97,2202,810,2,2
448,97,2782,810,2,2
449,97,3124,884,2,2
450,97,5249,813,4,3
451,98,2640,3007,2,3
452,98,5097,818,2,2
453,98,5284,815,1,2
454,99,43,3161,3,3
455,99,1081,2954,1,2
456,99,1843,2664,2,3
457,99,5862,3170,3,3
