ID,BIN,X,Y,WIDTH,HEIGHT
151,45,3315,1778,1,1
152,45,5573,2287,1,1
153,45,517,848,1,2
154,47,2655,2362,1,1
155,47,3469,2301,1,1
156,47,408,77,1,1
157,47,4452,2416,1,1
158,47,1834,2836,2,3
159,47,3521,861,1,2
160,47,5500,1879,1,3
161,48,4158,707,3,4
162,49,873,375,1,1
163,50,331,2870,4,3
164,50,397,2870,2,2
165,50,3684,66,6,4
166,50,3738,497,13,9
167,50,4101,2128,3,3
168,50,5734,1054,1,1
169,51,4557,2469,1,2
170,52,1824,700,1,1
171,52,1408,795,1,1
172,52,2818,3005,6,5
173,53,1633,1928,1,1
174,53,1768,2409,2,1
175,53,5742,1438,1,1
176,53,1263,1641,2,5
177,53,5098,2533,1,2
178,53,5120,3032,2,3
179,55,690,3176,1,1
180,55,1818,1375,4,4
181,55,3284,1408,2,2
182,56,5180,1680,1,1
183,56,699,860,8,5
184,56,1965,1381,5,4
185,56,3277,3200,1,2
186,56,5452,3207,1,2
187,56,5842,3189,2,2
188,57,4880,2456,1,1
189,57,3392,2619,1,1
190,57,3431,1412,1,2
191,57,5088,365,3,3
192,57,5196,375,2,2
193,57,5413,1388,5,4
194,57,5839,2468,1,3
195,58,1397,3037,1,1
196,58,1510,1172,2,2
197,58,1506,1284,2,1
198,58,5124,972,1,1
199,58,3418,2357,1,1
200,58,163,1836,1,1
201,58,3404,2364,3,4
202,58,288,2991,1,1
203,59,2172,737,1,1
204,59,2293,935,1,1
205,59,1168,2203,1,1
206,60,5156,2629,1,1
207,60,214,2350,1,1
208,60,5866,2007,1,1
209,60,1448,882,1,1
210,60,4545,2535,2,3
211,60,281,895,1,1
212,60,3368,915,1,1
213,61,2142,1048,1,1
214,61,190,2926,1,1
215,61,162,1983,1,1
216,62,4287,2996,1,1
217,62,3775,3090,1,1
218,63,5932,2068,1,1
219,63,33,1416,1,1
220,63,4982,2637,1,1
221,63,2807,1683,3,3
222,63,5353,2901,1,1
223,65,1875,15,6,5
224,65,5943,1860,2,4
225,66,18,1802,1,3
226,66,563,2736,5,4
227,66,1421,2206,7,5
228,66,5862,3157,2,3
229,67,347,588,1,2
230,67,2787,799,2,4
231,67,4403,36,1,2
232,67,5177,369,2,2
233,68,1208,982,7,5
234,68,4199,364,2,3
235,69,5849,2458,1,3
236,70,257,757,3,4
237,70,2545,100,1,2
238,70,3780,1963,2,1
239,71,4362,1900,1,2
240,71,4483,1663,3,3
241,71,5820,1807,7,4
242,72,3092,185,6,5
243,72,4325,2778,8,4
244,73,534,2519,19,8
245,75,2233,719,2,3
246,75,4705,1442,2,3
247,76,4608,246,1,1
248,76,5187,254,2,3
249,77,1760,1909,2,3
250,77,4947,1608,1,2
251,79,1033,1001,2,2
252,79,3064,815,3,5
253,80,4532,713,1,2
254,81,157,2020,1,2
255,81,3116,1797,1,2
256,82,1859,282,3,4
257,84,728,1842,2,3
258,84,4023,131,1,2
259,84,5836,2642,1,2
260,85,872,662,3,5
261,85,5252,488,4,5
262,86,694,894,2,4
263,86,1139,902,1,3
264,86,3746,1767,7,5
265,87,88,671,1,3
266,88,3890,1876,4,4
267,90,2828,553,4,4
268,90,3280,147,1,2
269,90,3562,1627,1,2
270,91,2608,3013,8,4
271,91,3048,2890,3,3
272,91,4226,647,6,5
273,91,4553,67,2,2
274,92,146,541,7,5
275,92,1883,2119,6,5
276,92,5315,1475,3,4
277,93,4242,536,7,4
278,94,4903,331,7,5
279,94,5071,543,2,3
280,95,2014,1922,2,2
281,95,5799,174,7,5
282,97,1833,432,3,4
283,97,2638,958,5,5
284,98,1798,900,2,4
285,98,3136,3083,2,3
286,98,3536,1232,7,5
287,98,4311,1465,2,4
288,98,4875,732,7,5
289,99,338,1429,7,5
290,99,1162,1942,2,4
291,99,2611,1373,2,4
292,99,3379,2453,4,3
