ID,BIN,X,Y,WIDTH,HEIGHT
259,92,5236,1552,1,1
260,92,4257,1184,2,2
261,92,4327,763,1,1
262,92,181,2954,1,1
263,92,4259,1184,1,1
264,94,4544,3150,1,1
265,95,1269,388,1,2
266,97,2615,68,6,4
267,97,4002,21,1,1
268,97,4536,58,1,1
269,97,4617,63,3,2
270,97,4999,10,4,3
271,98,765,943,1,2
272,99,2184,490,2,2
273,99,2260,485,1,1
