ID,BIN,X,Y,WIDTH,HEIGHT
109,67,4442,68,4,5
110,68,3039,2771,1,1
111,68,4678,2332,1,1
112,69,133,773,1,1
113,69,3231,1426,7,1
114,69,3300,1426,9,1
115,69,3323,1426,5,1
116,69,3208,1426,10,1
117,70,2067,1427,2,1
118,70,2072,168,1,1
119,70,430,2709,1,1
120,70,5258,1431,2,1
121,70,2832,1431,6,1
122,71,3258,163,1,1
123,71,3391,1426,1,1
124,71,4462,1941,1,1
125,71,5072,2301,1,1
126,72,4167,1427,5,1
127,72,5539,1426,4,1
128,72,5379,1431,7,1
129,72,5771,797,1,1
130,72,5361,1431,6,1
131,74,3605,1427,7,2
132,74,1746,2600,1,1
133,74,2197,484,3,3
134,74,2957,2507,1,1
135,75,3007,670,1,1
136,75,3007,662,1,1
137,76,5966,2704,1,1
138,76,2181,1427,7,1
139,77,5860,2687,1,1
140,77,4153,810,1,1
141,77,4135,804,4,4
142,78,3581,594,1,1
143,78,2458,1426,4,1
144,78,283,400,1,1
145,78,5119,462,1,1
146,78,3901,484,1,1
147,79,3115,1426,8,1
148,79,2455,1831,1,1
149,79,4874,985,3,3
150,80,5924,2353,2,2
151,80,111,753,1,1
152,81,1008,1594,23,2
153,81,55,804,1,1
154,81,5056,362,1,1
155,83,102,614,1,1
156,83,3277,1427,8,1
157,83,1459,1291,1,1
158,83,3298,1427,9,1
159,83,200,646,1,1
160,84,38,1393,1,1
161,84,3964,1490,1,1
162,84,2176,1427,4,1
163,84,29,1552,1,1
164,85,2989,1684,1,1
165,86,5948,2557,1,1
166,86,4517,554,1,1
167,88,654,393,1,2
168,88,2072,927,1,1
169,88,2672,2087,1,1
170,88,3460,1763,1,1
171,88,3979,2844,1,1
172,88,5401,1830,1,1
173,88,5407,1828,1,1
174,90,1151,903,1,1
175,90,3097,4,1,1
176,90,3254,3105,1,1
177,90,3405,3105,3,2
178,90,5359,2117,2,2
179,91,3530,1785,8,1
180,91,2069,946,1,1
181,91,3581,1785,38,1
182,91,2425,1785,4,1
183,91,166,2751,1,1
184,91,2083,962,1,1
185,91,2076,946,1,1
186,91,5023,3014,1,1
187,92,2966,1094,1,1
188,92,1966,2253,1,1
189,92,1940,2252,6,7
190,93,146,2812,1,1
191,93,850,3041,2,1
192,93,4165,1426,4,1
193,94,320,88,1,1
194,94,131,1993,1,1
195,94,5653,1426,6,1
196,95,5913,2832,1,1
197,95,4902,1431,5,1
198,95,506,1592,12,1
199,97,3601,180,1,1
200,97,2598,1426,5,1
201,97,1386,1426,7,1
202,97,1571,1840,1,1
203,99,2348,1427,7,1
204,99,3766,1427,5,2
205,99,3766,1427,8,1
206,99,5422,1427,6,1
207,99,1553,1021,2,1
208,99,3788,1427,7,1
209,99,2125,1431,11,1
210,99,3744,1427,8,1
