ID,BIN,X,Y,WIDTH,HEIGHT
89,50,2977,1835,5,4
90,52,3182,3056,3,2
91,52,3515,1635,4,4
92,52,4915,3148,4,4
93,54,1283,1711,3,3
94,54,2232,85,1,2
95,54,5729,3090,3,2
96,56,58,2877,2,2
97,56,5628,2871,3,4
98,56,5974,1281,5,4
99,57,5567,2057,2,4
100,58,651,365,3,4
101,58,1105,2494,4,2
102,58,1250,541,1,2
103,58,1607,1403,7,5
104,58,4850,1013,1,2
105,59,1801,2575,3,4
106,59,1893,2916,7,6
107,59,3015,2158,1,2
108,59,4052,2778,2,3
109,60,5466,2775,1,2
110,61,748,46,10,4
111,61,2448,1327,5,4
112,61,2430,3131,2,3
113,62,437,1805,2,4
114,62,772,3160,1,2
115,62,2084,1020,2,2
116,62,2952,422,2,3
117,62,5342,882,2,3
118,63,1334,1883,4,4
119,63,2637,2874,3,5
120,63,5655,685,1,3
121,63,5866,2743,3,4
122,64,456,303,9,5
123,64,2188,3019,1,1
124,65,4202,2326,5,4
125,67,3666,2788,1,1
126,67,4776,1761,1,1
127,67,3498,160,2,1
128,67,4352,2044,3,5
129,67,4819,2576,2,1
130,67,5856,2890,3,4
131,68,3995,2360,1,1
132,68,2912,2230,1,1
133,68,2166,1088,1,1
134,68,2004,767,1,1
135,68,4720,1506,3,5
136,69,5161,2749,1,1
137,69,5330,2921,1,2
138,70,4562,1714,1,1
139,70,182,2617,1,1
140,70,4218,328,1,1
141,70,3787,740,1,1
142,70,5780,2318,1,1
143,70,1316,2934,2,3
144,70,5065,11,1,3
145,71,1747,3148,1,1
146,71,1734,3130,2,3
147,71,4526,2231,1,3
148,71,5491,2350,1,3
149,72,4273,157,6,4
150,73,100,988,1,1
151,73,257,3024,1,1
152,73,4841,2539,1,1
153,73,1710,2012,1,1
154,73,3357,2867,2,3
155,75,5972,3000,1,1
156,75,1013,1044,1,1
157,75,3013,1050,1,1
158,75,2978,2508,1,1
159,75,4294,458,1,1
160,75,2658,1674,1,1
161,76,5115,3020,1,1
162,76,1325,2728,1,1
163,76,4974,526,1,1
164,76,293,1237,1,1
165,76,4749,377,1,1
166,76,3082,2977,2,3
167,77,1645,2413,1,1
168,77,2900,204,1,1
169,77,349,2964,2,2
170,77,1181,2831,2,3
171,77,3778,2562,3,5
172,78,2780,238,1,1
173,78,454,462,1,1
174,78,911,276,1,1
175,78,906,275,1,1
176,78,3987,2857,2,2
177,79,1875,56,1,1
178,79,4,2182,6,3
179,79,4710,3125,2,3
180,80,892,277,1,1
181,80,197,2876,1,1
182,80,5785,2966,4,6
183,81,150,3183,1,1
184,81,156,3148,1,1
185,81,119,3132,2,1
186,81,4358,691,1,1
187,81,1587,3068,1,1
188,81,1469,2450,1,2
189,82,2876,1026,2,1
190,82,2873,1027,1,1
191,82,213,2931,4,6
192,82,429,2629,1,3
193,82,704,2182,2,4
194,83,69,1822,1,1
195,84,1777,2167,4,4
196,85,5712,2498,2,2
197,86,3359,622,2,3
198,87,54,3163,8,2
199,87,1504,3009,3,4
200,88,4259,3153,3,4
201,88,5134,438,1,3
202,89,2252,908,1,2
203,90,4027,1307,8,10
204,92,15,119,1,2
205,93,1305,173,1,1
206,93,1342,1831,3,3
207,95,411,296,5,6
208,95,1233,2712,1,3
209,95,2512,3084,3,4
210,95,5977,2505,1,3
211,96,1485,631,1,3
212,97,1074,1620,1,2
213,97,5401,2223,2,4
214,98,3290,2458,5,4
215,98,4486,1846,3,3
216,99,157,2574,4,4
217,99,2193,3084,2,2
