ID,BIN,X,Y,WIDTH,HEIGHT
169,66,857,222,1,1
170,66,3916,2233,1,1
171,66,3189,3184,1,1
172,66,2185,2557,2,4
173,66,3560,117,11,5
174,67,2363,698,1,1
175,67,4293,2057,1,1
176,67,4297,2057,2,1
177,67,714,71,2,2
178,67,3620,1137,1,3
179,68,4298,1293,1,1
180,68,5077,1505,1,1
181,68,2681,3062,1,2
182,68,3644,337,2,3
183,69,1620,2586,1,1
184,69,1467,2983,1,1
185,69,3824,2746,1,1
186,70,4201,2577,1,1
187,71,3271,2315,2,1
188,71,562,1687,3,4
189,72,1023,3134,1,1
190,72,445,474,1,1
191,73,3678,1698,3,4
192,74,89,1645,1,1
193,74,5180,1956,1,1
194,74,108,1686,1,1
195,75,1322,57,1,1
196,75,1028,1192,1,2
197,76,151,2259,4,1
198,76,2478,1048,2,1
199,76,2325,701,1,1
200,76,630,1261,1,1
201,76,5960,1138,3,6
202,78,1507,1739,2,1
203,78,4459,1025,1,3
204,79,125,1569,1,1
205,79,4956,503,2,1
206,79,4955,489,1,1
207,79,5754,2450,1,1
208,79,4528,585,1,1
209,79,4833,1547,5,4
210,80,1253,300,1,1
211,80,4239,3082,2,1
212,80,711,432,2,1
213,81,3819,2579,1,1
214,81,1123,1578,1,1
215,81,1279,1581,1,1
216,81,3833,1571,1,1
217,81,910,2999,1,2
218,81,4049,260,1,2
219,81,4048,260,1,2
220,82,682,2150,2,1
221,82,774,2090,1,1
222,82,784,2969,1,1
223,82,5116,738,2,2
224,83,4226,3054,1,2
225,83,91,237,1,1
226,83,429,915,1,1
227,83,79,2730,1,1
228,83,2718,2673,3,4
229,84,240,2173,1,2
230,84,959,774,7,4
231,86,2279,3136,1,1
232,86,2343,828,1,1
233,86,365,164,1,1
234,86,2270,3123,3,5
235,86,2823,738,1,2
236,87,1493,774,1,1
237,87,872,1660,3,3
238,87,1717,1767,1,2
239,88,4392,2563,1,1
240,88,4046,2456,1,1
241,89,1376,461,1,1
242,89,2059,891,1,1
243,89,164,1509,1,1
244,89,3623,245,1,1
245,89,2238,1030,3,4
246,90,4978,1738,1,1
247,90,4641,552,1,2
248,91,3621,2401,2,1
249,91,4690,1263,1,1
250,91,468,28,1,2
251,92,846,734,1,1
252,92,5908,987,1,1
253,92,2170,3032,1,1
254,93,3429,882,1,3
255,94,3161,3157,7,5
256,96,262,2206,1,1
257,96,299,67,1,2
258,96,1123,2507,4,1
259,96,1411,2952,5,4
260,96,1436,3050,1,2
261,96,3080,1032,2,2
262,96,4458,37,5,5
263,97,282,318,1,1
264,97,4520,2540,1,1
265,97,4523,2537,1,1
266,97,4394,2528,1,1
267,97,1851,2945,1,1
268,97,1943,6,7,5
269,97,5899,194,5,6
270,99,5371,271,1,1
271,99,119,2937,1,1
272,99,5179,371,1,1
