ID,BIN,X,Y,WIDTH,HEIGHT
172,80,4890,808,3,4
173,80,4981,2307,4,3
174,80,5659,1546,4,4
175,82,1383,2421,6,5
176,82,3566,82,3,4
177,83,1574,2741,2,3
178,84,3122,3158,2,1
179,84,3373,2706,1,2
180,84,3418,2704,2,2
181,85,1779,2925,1,1
182,86,830,331,1,2
183,87,702,3063,14,7
184,88,2400,53,1,2
185,88,3145,1113,3,4
186,88,3146,1114,3,3
187,89,860,1308,7,4
188,89,3783,2734,3,3
189,90,4080,2911,2,3
190,91,3502,2724,2,3
191,93,1557,63,1,2
192,93,3320,194,2,3
193,93,4006,1740,1,2
194,94,810,2800,3,4
195,94,4325,955,3,4
196,94,5625,3124,6,4
197,95,647,2525,3,3
198,95,2915,2106,3,4
199,96,4666,375,2,5
200,97,2857,2276,1,1
201,97,3938,2960,3,2
202,97,651,622,1,1
203,97,1025,177,2,2
204,97,3960,2965,1,1
205,98,1837,745,2,1
206,98,3768,53,1,1
207,98,3778,3038,1,1
208,98,3069,2112,1,1
209,98,3286,1168,1,1
210,98,946,1372,3,3
211,98,5059,2174,6,4
