ID,BIN,X,Y,WIDTH,HEIGHT
89,47,615,1525,10,6
90,47,1203,654,3,4
91,47,3428,2294,1,2
92,48,2211,1392,3,4
93,48,3126,2009,4,5
94,48,4641,1884,1,1
95,49,2708,1692,2,4
96,50,4186,1084,1,3
97,50,5170,1608,6,5
98,51,4603,791,6,2
99,52,440,2781,2,3
100,52,733,2899,3,4
101,52,5324,2120,3,5
102,52,5380,2995,6,6
103,53,232,3138,3,5
104,53,2252,462,2,3
105,53,2294,3005,3,5
106,53,5568,467,2,3
107,54,2434,2262,3,4
108,54,3594,1905,2,5
109,55,1388,37,3,4
110,55,2887,2453,2,4
111,56,1287,2,4,3
112,56,3134,3160,5,4
113,58,5718,1878,1,1
114,58,1393,99,1,1
115,58,859,1696,1,1
116,58,400,470,5,4
117,58,5194,2795,1,1
118,58,5717,985,2,2
119,58,372,2843,1,1
120,60,5560,790,3,2
121,60,3817,3079,1,1
122,60,3971,2398,2,3
123,60,5802,2876,1,1
124,62,2859,3029,1,1
125,62,5907,2108,1,1
126,62,286,2621,1,1
127,62,1265,176,1,2
128,62,1760,2431,2,3
129,62,4438,277,9,5
130,63,203,3187,1,3
131,64,674,1547,1,1
132,64,3838,942,2,1
133,64,1535,784,3,4
134,64,1716,464,3,4
135,66,764,2825,1,1
136,66,1441,3040,12,5
137,67,4725,1831,1,1
138,67,2639,3000,1,1
139,67,1011,108,3,4
140,68,5269,2301,1,1
141,68,4871,2649,1,1
142,68,4875,2636,2,3
143,68,5293,2387,10,6
144,69,1411,174,7,2
145,69,3007,3188,3,3
146,69,4373,324,3,3
147,70,105,3015,5,4
148,70,2514,3171,2,2
149,71,3406,3102,1,1
150,71,3409,3090,2,2
151,72,1159,3169,2,1
152,72,5092,3191,3,3
153,73,4287,1531,1,1
154,73,5618,195,3,3
155,73,4025,3138,2,2
156,74,3255,2754,1,1
157,74,2267,46,1,1
158,74,1631,1929,1,1
159,74,4136,428,6,4
160,74,4750,1012,1,2
161,75,3557,3116,4,5
162,75,3839,2123,1,3
163,75,5372,2923,8,4
164,75,5570,39,2,2
165,76,2756,18,3,4
166,76,3638,1066,7,5
167,76,3947,273,6,5
168,76,4025,2201,5,5
169,76,5825,144,1,2
170,77,737,2331,3,5
171,77,3206,71,1,2
172,77,4743,82,3,4
173,77,4893,1974,2,4
174,77,4983,420,3,4
175,78,5552,1233,3,4
176,78,5659,296,5,5
177,78,5825,1635,2,2
178,80,1485,1606,3,4
179,80,1723,765,11,5
180,80,1995,1036,8,3
181,80,2554,2265,6,5
182,80,3676,1006,2,3
183,82,2133,2332,1,1
184,82,4447,2655,1,1
185,82,3143,923,2,3
186,82,5270,1479,2,2
187,82,582,1434,1,1
188,82,5956,379,1,1
189,82,5901,1866,1,1
190,83,4164,859,1,1
191,83,2406,1174,3,5
192,83,2490,3008,2,2
193,85,3775,214,1,1
194,85,86,2113,2,1
195,87,4551,333,1,1
196,87,2158,1602,1,1
197,87,5868,2305,1,1
198,87,1287,3191,2,2
199,87,3109,1414,2,2
200,87,3745,650,2,2
201,87,3770,689,2,2
202,89,5047,1848,9,4
203,89,5598,183,2,3
204,90,1734,2861,10,5
205,91,3322,261,15,6
206,91,3322,261,16,6
207,92,3689,2361,14,6
208,94,4765,3038,3,1
209,96,3554,1929,14,6
210,97,82,1030,4,5
211,98,3080,488,4,5
212,98,5880,1000,6,4
213,99,3951,1802,7,6
214,99,4866,31,15,5
