ID,BIN,X,Y,WIDTH,HEIGHT
257,69,5713,708,1,1
258,69,2432,2465,3,5
259,69,4775,1440,2,4
260,70,5706,2549,1,1
261,70,47,2596,1,1
262,70,3004,257,1,1
263,70,1547,2913,1,2
264,70,5275,1886,3,5
265,72,2186,3085,1,2
266,72,2493,1591,2,1
267,72,2188,3097,2,1
268,72,2343,2348,8,6
269,72,2230,3109,2,1
270,72,2499,1588,1,1
271,72,3433,835,2,3
272,72,4694,2979,2,3
273,73,184,2240,1,1
274,73,3987,2493,1,2
275,73,4071,2607,1,1
276,73,4132,2490,1,1
277,73,4011,2517,1,1
278,73,5786,743,4,3
279,74,4193,311,1,1
280,74,5519,2054,1,1
281,74,2622,1277,1,1
282,74,1641,247,1,1
283,74,2390,362,2,1
284,74,1986,2691,1,3
285,76,776,67,1,1
286,76,2853,2578,1,1
287,76,5086,713,1,1
288,76,4685,1487,1,1
289,77,202,627,1,1
290,78,3598,501,1,1
291,78,3968,1646,1,1
292,78,123,2842,1,2
293,78,1504,2115,1,1
294,79,4315,600,1,1
295,79,1913,360,1,1
296,79,1079,1759,2,1
297,79,1683,2331,2,1
298,79,225,2866,2,3
299,79,2795,2484,9,6
300,79,4498,2270,1,2
301,79,5741,29,2,2
302,80,824,2272,1,1
303,80,377,2867,1,1
304,80,5844,688,1,1
305,80,3973,119,2,4
306,81,5882,2944,1,1
307,81,5879,2956,2,1
308,81,3690,1418,1,1
309,81,5901,2751,2,1
310,81,5236,2695,11,5
311,81,5369,642,2,4
312,82,2659,653,1,1
313,82,2964,2770,2,1
314,82,2659,644,1,1
315,82,43,2071,3,2
316,82,5507,2488,1,2
317,84,551,2664,2,1
318,84,2341,764,1,1
319,84,1436,577,1,1
320,84,1671,383,1,1
321,84,611,2634,2,1
322,84,373,2779,1,3
323,84,2786,413,5,4
324,86,747,2500,1,1
325,86,3671,839,2,1
326,86,1803,177,1,1
327,86,3679,743,2,2
328,86,5795,1149,2,1
329,86,4948,2996,1,1
330,86,164,1387,2,2
331,86,4758,2471,1,2
332,88,3067,86,1,1
333,88,5729,2935,2,1
334,88,3451,58,1,1
335,88,5019,754,1,1
336,88,717,3079,3,6
337,88,5801,3113,2,2
338,88,3433,1840,4,5
339,89,4004,42,1,1
340,89,4069,3159,1,1
341,89,354,3148,1,1
342,89,804,3136,1,1
343,89,442,203,1,1
344,89,3038,2579,1,3
345,90,650,2208,1,1
346,90,5581,83,1,1
347,90,1214,505,1,1
348,90,4189,2750,1,1
349,90,4497,632,1,1
350,90,5732,219,1,1
351,90,3501,487,1,1
352,90,4550,1174,1,2
353,92,4731,173,1,1
354,92,1761,663,2,1
355,92,1760,653,2,1
356,92,273,2829,4,4
357,92,1534,2315,3,5
358,93,800,2582,1,1
359,93,670,2728,1,1
360,93,217,297,1,1
361,93,205,318,2,1
362,93,3618,1962,1,1
363,93,199,1474,1,2
364,93,663,2709,2,3
365,93,3413,2770,1,2
366,95,5517,2215,2,1
367,95,5528,2189,2,1
368,95,783,3104,1,1
369,95,1202,110,1,1
370,95,4083,1904,1,1
371,95,780,3117,1,1
372,97,5965,2445,1,1
373,97,3593,856,1,1
374,97,3190,2478,1,2
375,99,5607,559,1,1
376,99,4792,2178,1,1
377,99,1666,1881,1,1
378,99,348,233,1,1
379,99,261,2664,1,3
380,99,3804,2423,4,6
381,99,4583,469,1,2
