ID,BIN,X,Y,WIDTH,HEIGHT
266,88,3521,3132,1,2
267,89,224,395,5,6
268,89,488,1891,1,2
269,89,2060,542,3,4
270,89,2879,740,4,4
271,89,3945,13,1,2
272,89,5326,68,3,1
273,90,1210,1347,1,2
274,90,4375,1941,4,5
275,90,5793,141,1,2
276,92,323,750,4,4
277,92,2159,2861,3,3
278,92,3742,1271,2,2
279,93,3533,430,3,3
280,94,411,2729,2,1
281,94,1830,79,1,2
282,94,2975,3153,1,2
283,94,3314,869,1,2
284,95,3153,3137,3,2
285,95,5072,3156,1,2
286,95,5377,2659,1,2
287,96,1861,505,3,2
288,96,2352,3092,5,5
289,96,3414,148,1,2
290,97,5251,2656,4,5
291,98,1091,2214,3,3
292,98,3659,751,3,2
293,98,4768,1083,1,2
294,99,1787,1430,3,3
295,99,5818,3121,1,2
