ID,BIN,X,Y,WIDTH,HEIGHT
75,25,5631,193,2,1
76,25,927,213,2,1
77,25,3105,1938,1,1
78,25,2619,3125,2,1
79,25,4676,172,1,1
80,25,3111,1933,2,2
81,25,3339,2329,8,5
82,25,4865,2577,2,3
83,27,472,3178,1,1
84,27,1738,2240,1,1
85,27,5444,3182,1,1
86,27,4290,1781,1,1
87,27,1164,621,1,1
88,27,4193,2481,1,1
89,27,5434,748,3,4
90,27,2865,2872,1,1
91,29,4259,66,1,1
92,29,1531,743,1,1
93,29,1478,1904,1,1
94,29,1397,1860,1,1
95,29,643,2993,4,4
96,29,4163,636,3,4
97,31,2576,2975,1,1
98,31,663,2871,1,1
99,31,2953,1512,1,1
100,31,4348,2757,2,2
101,33,5535,2762,1,1
102,33,385,1752,2,1
103,33,442,1720,2,1
104,33,398,2275,1,1
105,33,4972,2132,2,1
106,33,4749,424,1,1
107,33,5506,1418,3,2
108,34,2744,2118,3,6
109,34,4244,1756,1,1
110,34,3301,2924,2,1
111,34,1663,806,1,1
112,34,1699,742,2,1
113,34,2752,2114,3,5
114,36,3698,3006,1,1
115,36,1480,2356,1,1
116,36,3934,1495,1,1
117,36,1919,426,1,2
118,36,2013,2471,4,4
119,36,2585,2192,2,5
120,36,3949,1488,4,4
121,38,2045,3086,1,1
122,38,1842,2862,5,3
123,38,1997,2728,1,1
124,38,1687,2990,1,1
125,38,1572,2996,1,1
126,38,5407,195,1,1
127,38,2111,2934,1,1
128,39,5674,790,2,2
129,39,5713,2664,1,1
130,39,5619,2980,1,1
131,39,5869,788,2,1
132,39,5562,266,2,1
133,40,290,3005,1,1
134,40,161,1907,2,2
135,40,5290,2799,1,1
136,40,765,64,1,2
137,40,3435,137,11,5
138,41,4439,338,2,1
139,41,687,828,1,1
140,41,62,1417,1,1
141,41,743,796,1,1
142,42,1061,1450,1,1
143,42,340,1219,1,1
144,42,1938,1964,1,1
145,42,2026,1908,1,1
146,42,55,1352,5,3
147,42,1034,3114,1,2
148,42,1081,1440,3,4
149,42,4485,1450,3,4
150,43,1514,2501,2,1
151,43,2392,2432,1,1
152,43,539,1726,1,1
153,43,4207,2854,3,4
154,43,4990,2109,2,4
155,43,4947,2225,6,5
156,44,2440,144,1,1
157,44,1993,606,1,1
158,44,142,1457,3,1
159,44,2164,970,2,1
160,44,156,2677,1,2
161,44,1081,2493,2,3
162,44,4971,440,1,1
163,45,5258,2253,1,1
164,45,3483,169,2,1
165,45,5701,2886,1,1
166,45,4918,1124,1,1
167,45,179,768,2,3
168,45,2898,1534,1,2
169,46,179,3015,2,1
170,46,2283,2101,1,2
171,46,677,3192,3,1
172,46,4478,1252,1,1
173,46,3431,582,1,1
174,46,221,2433,1,1
175,46,5848,1439,3,4
176,47,1528,3124,3,1
177,47,1592,2075,1,1
178,47,1546,3118,1,1
179,47,4575,888,1,2
180,48,3589,2252,2,1
181,48,3588,2228,1,1
182,48,3375,2814,1,1
183,48,3622,1046,1,1
184,48,3423,2836,1,1
185,48,3507,1941,1,1
186,48,1740,1454,3,4
187,48,3120,1461,3,4
188,49,4468,2509,1,1
189,49,1035,1205,1,1
190,49,4133,2282,1,1
191,49,4909,2395,5,3
192,49,2997,1692,1,1
193,49,4696,2403,1,1
194,49,5685,2408,1,1
195,49,4988,2792,1,3
196,50,4394,220,2,1
197,50,4746,254,1,1
198,50,4744,267,1,1
199,50,4745,241,1,1
200,50,1464,73,9,5
201,51,69,448,1,1
202,51,4202,2901,1,1
203,53,620,2880,1,1
204,53,5682,724,1,2
205,54,1674,2677,1,1
206,54,1973,241,1,1
207,54,1679,2680,3,2
208,55,246,369,2,1
209,55,3947,3074,1,2
210,55,4735,293,5,6
211,57,1586,2886,1,1
212,57,1538,2851,1,1
213,57,1587,2891,1,1
214,57,1566,2727,1,2
215,58,1080,2189,1,1
216,58,2493,1116,1,1
217,58,148,120,1,1
218,58,661,3120,1,1
219,58,682,1709,4,1
220,58,1309,870,1,2
221,58,3760,1709,5,2
222,58,5136,2934,2,2
223,59,2621,3042,2,1
224,61,388,2352,2,2
225,61,226,2953,2,2
226,61,617,3164,2,2
227,61,3515,1469,5,4
228,61,4829,2772,1,3
229,62,43,3144,1,1
230,62,2955,1422,3,1
231,62,2575,1282,1,1
232,62,2905,1423,6,1
233,62,4076,1559,2,4
234,63,5254,608,1,1
235,64,2119,738,1,1
236,65,2993,395,1,1
237,66,5354,2749,1,1
238,67,1956,3175,8,4
239,67,5035,3111,5,3
240,68,289,2484,2,1
241,68,3061,1014,6,4
242,69,5958,2100,1,1
243,71,2008,3187,1,1
244,71,2009,3187,1,1
245,71,5311,969,1,1
246,72,4162,2762,1,3
247,73,1070,217,1,1
248,73,1554,2932,1,2
249,73,3146,2935,1,1
250,73,175,748,1,1
251,73,5655,79,2,2
252,74,1600,1199,1,1
253,74,5369,1147,1,1
254,74,2432,2774,3,3
255,76,147,559,1,1
256,76,758,1703,2,2
257,76,965,2178,1,2
258,76,4962,3081,3,3
259,77,1202,1658,1,1
260,77,719,12,1,2
261,79,2564,193,2,1
262,80,4830,210,1,1
263,80,2201,3096,2,3
264,80,4848,206,2,4
265,82,2040,2123,1,1
266,82,2042,2122,1,1
267,82,2789,185,1,1
268,82,2340,2589,3,4
269,82,5421,2796,2,4
270,83,5720,1426,1,1
271,83,2554,250,2,3
272,83,2554,250,2,1
273,84,142,969,1,1
274,84,147,973,1,1
275,84,2002,3163,1,1
276,84,407,1197,1,1
277,84,3341,2970,2,3
278,85,67,2801,1,1
279,85,4790,196,1,1
280,86,236,2451,2,4
281,86,1170,3176,3,3
282,88,1885,3152,1,1
283,88,1268,2727,3,2
284,88,2614,3036,9,5
285,89,2626,286,1,1
286,89,218,706,1,1
287,89,3834,1691,1,1
288,89,2860,229,1,1
289,89,3223,3079,3,3
290,89,3833,320,1,2
291,90,5512,469,2,2
292,90,5511,473,1,1
293,90,5568,473,1,1
294,90,5535,471,1,1
295,90,1977,3151,1,1
296,91,770,3185,1,1
297,91,2397,2985,1,1
298,91,4046,3053,3,3
299,91,5649,2182,6,4
300,92,1405,602,1,1
301,92,4799,1717,1,1
302,92,1504,594,1,1
303,92,921,176,1,1
304,93,2305,3135,1,1
305,93,5914,743,1,1
306,93,2308,3142,1,1
307,93,5916,732,2,3
308,94,3529,2561,1,1
309,94,4721,2987,1,1
310,94,2489,1094,1,1
311,94,1861,2954,14,7
312,94,2339,47,2,1
313,95,4082,119,1,1
314,95,163,628,1,2
315,95,2146,2782,2,4
316,95,2330,227,4,3
317,95,3810,2262,1,1
318,96,5250,1422,1,1
319,97,5186,3042,3,5
320,97,3070,2685,1,2
321,97,5161,3029,2,2
322,97,5856,2132,1,2
323,98,1887,155,1,1
324,98,1691,101,1,1
325,98,2147,1160,2,2
326,98,4302,2658,1,1
327,98,4357,2658,3,1
328,98,4700,38,1,2
329,99,845,2516,1,1
330,99,1935,3170,3,4
331,99,1502,799,1,2
332,99,1827,2674,1,1
