ID,BIN,X,Y,WIDTH,HEIGHT
294,78,3419,1558,1,2
295,78,3614,3169,3,3
296,79,169,1389,1,3
297,79,722,906,1,2
298,79,3142,2751,1,2
299,79,3387,1924,1,2
300,80,847,1181,1,2
301,80,1101,2477,3,3
302,80,2506,160,1,2
303,80,5020,977,1,2
304,80,5567,119,1,2
305,82,102,542,1,1
306,82,108,1532,1,1
307,82,950,1924,1,1
308,82,305,1681,1,1
309,82,5507,2487,1,1
310,82,5433,2823,1,1
311,82,1079,312,1,1
312,82,1099,1964,2,1
313,84,3585,54,8,4
314,86,3284,100,5,4
315,86,1926,319,2,1
316,86,527,3176,1,1
317,86,5676,1944,1,1
318,88,1861,1176,2,1
319,88,3457,2081,2,3
320,88,3641,3000,2,2
321,88,1142,647,1,1
322,88,4670,1443,1,1
323,88,3629,2982,1,1
324,90,5658,805,4,4
325,90,5682,2785,2,5
326,90,3422,766,1,1
327,90,3906,6,1,1
328,90,4935,1404,1,1
329,90,853,412,1,1
330,90,5133,2473,1,2
331,91,3226,308,2,3
332,91,4143,3140,3,2
333,91,5369,2127,3,4
334,91,4043,171,1,1
335,91,5043,1891,1,1
336,91,2245,2222,1,1
337,91,3447,21,1,1
338,91,5654,925,4,4
339,93,4397,675,4,4
340,93,5912,1378,1,1
341,93,2079,1334,1,1
342,93,1511,2040,1,1
343,93,2851,47,1,1
344,94,3790,2483,2,1
345,94,5406,94,1,1
346,94,2791,1292,1,1
347,94,101,46,1,1
348,94,5157,3009,1,1
349,94,1601,1267,1,1
350,95,2498,905,3,2
351,95,5710,2862,1,1
352,95,2488,894,2,1
353,95,2929,2503,1,1
354,95,35,1201,1,1
355,95,5653,1163,6,4
356,95,5726,2114,1,1
357,95,2957,2487,1,1
358,96,1154,2709,2,1
359,96,1038,3175,2,7
360,96,4354,3075,1,1
361,96,1039,3180,1,2
362,96,1038,3167,1,11
363,96,1039,3166,1,8
364,96,1677,189,1,1
365,98,3685,1399,5,3
366,98,4708,1352,1,1
367,98,5411,61,1,1
368,98,3566,428,1,1
369,99,5051,2895,2,1
370,99,877,2360,1,1
371,99,4660,391,1,1
372,99,412,1121,1,1
373,99,3681,2321,1,1
374,99,2352,1564,1,1
375,99,5801,1243,1,1
376,99,5401,3093,1,1
