ID,BIN,X,Y,WIDTH,HEIGHT
224,77,1693,2843,8,4
225,77,1693,2842,4,1
226,78,973,1054,2,4
227,80,4065,1806,18,7
228,82,4491,2215,1,4
229,83,292,2060,1,2
230,84,479,2744,2,3
231,84,3043,50,2,3
232,85,5788,1251,1,4
233,86,1361,2130,3,3
234,86,4594,1784,1,1
235,87,174,372,5,4
236,87,1612,132,3,5
237,87,2579,2828,1,2
238,87,5953,1436,1,3
239,89,2098,416,5,2
240,91,270,1311,2,2
241,91,3824,2292,14,7
242,91,5417,1397,1,3
243,91,5729,130,2,3
244,92,711,122,1,3
245,92,1983,2898,1,3
246,92,3957,3059,3,4
247,93,1631,1077,3,4
248,93,4945,2475,7,5
249,94,2115,46,2,2
250,94,5368,261,1,2
251,94,5368,261,1,2
252,95,365,1031,11,6
253,95,2647,306,4,2
254,95,4334,1578,1,1
255,97,4529,1887,1,2
256,97,5213,3008,11,7
257,98,1746,199,10,5
258,99,169,674,2,3
259,99,4889,951,4,4
