ID,BIN,X,Y,WIDTH,HEIGHT
183,62,2650,2807,1,3
184,63,5049,805,1,1
185,64,3077,2841,2,4
186,64,3077,2842,2,4
187,65,807,2572,1,3
188,65,5794,1559,3,4
189,65,5982,1463,2,2
190,66,203,358,2,4
191,66,2696,3048,2,3
192,66,5057,1439,2,2
193,66,5507,1442,2,2
194,66,5762,217,1,1
195,68,970,2896,2,4
196,69,2294,564,1,3
197,69,3545,1721,1,2
198,69,5172,1467,2,3
199,70,5740,2600,4,2
200,71,469,334,1,2
201,72,4369,841,1,1
202,72,1308,981,10,4
203,72,5057,11,4,2
204,73,390,993,12,4
205,75,129,1827,1,1
206,75,167,682,1,1
207,75,1035,68,1,1
208,75,3359,1363,8,5
209,77,212,68,1,1
210,77,1280,1895,1,1
211,78,5333,1713,18,6
212,79,5078,442,4,5
213,80,2466,1953,7,5
214,80,5758,1039,5,5
215,81,2688,1375,2,2
216,82,2726,1044,13,6
217,82,2734,1031,15,6
218,82,3400,1031,15,6
219,82,5151,1021,6,3
220,83,1037,1023,12,3
221,83,3187,1024,3,2
222,83,4774,1025,8,4
223,84,1256,1047,21,6
224,84,1598,1561,2,4
225,84,1840,726,3,4
226,84,3517,1058,3,2
227,84,4201,2634,9,3
228,84,5657,888,2,1
229,85,136,1884,2,1
230,85,4115,842,1,2
231,85,2184,37,1,2
232,85,5106,2680,3,4
233,86,823,1577,1,1
234,86,4150,1849,8,5
235,86,5160,2908,3,3
236,87,2549,449,1,2
237,87,5294,2163,1,1
238,88,2790,1072,1,1
239,88,2973,813,2,1
240,88,3720,1091,13,5
241,89,2914,2101,1,1
242,89,1124,1083,8,3
243,90,3322,1097,13,5
244,91,2158,2674,1,3
245,91,3695,1832,1,2
246,92,5513,31,1,1
247,92,571,1121,11,7
248,92,586,1105,18,6
249,92,573,2600,1,2
250,92,4085,964,5,4
251,92,4522,2406,1,3
252,93,2392,1880,1,1
253,93,2392,1869,1,3
254,94,3751,3142,1,1
255,94,518,2661,1,1
256,94,1360,2625,1,1
257,94,4531,2869,1,1
258,94,1482,208,2,2
259,94,1685,1184,6,5
260,94,3810,184,4,6
261,95,1638,1248,1,1
262,95,1216,2899,1,1
263,95,1374,1213,1,1
264,95,3621,2927,1,1
265,95,2690,589,1,3
266,95,3769,1433,2,5
267,96,897,674,1,1
268,96,931,661,3,4
269,96,2712,1216,3,6
270,97,3295,3097,1,1
271,97,503,2677,1,2
272,97,2086,1045,3,3
273,97,5069,3186,1,2
274,97,5105,3186,2,2
275,97,5226,3186,2,2
276,98,1794,1184,5,5
277,98,3924,419,1,2
