ID,BIN,X,Y,WIDTH,HEIGHT
108,34,2798,3125,2,1
109,35,133,3121,2,2
110,35,3587,251,1,2
111,35,3808,44,4,3
112,35,5697,1932,1,2
113,36,394,3155,6,2
114,36,1758,488,5,4
115,36,2184,3011,1,1
116,36,3563,2214,1,2
117,36,4156,2955,4,3
118,36,5200,222,2,1
119,37,520,2750,2,2
120,37,1815,407,1,2
121,37,3180,2397,4,4
122,37,3705,3036,4,3
123,38,784,38,1,2
124,40,86,2720,3,3
125,40,1271,2670,3,2
126,40,3774,832,2,3
127,40,5331,3164,4,5
128,41,2297,3001,4,3
129,41,3455,3053,4,3
130,41,5957,163,3,1
131,42,285,2120,1,2
132,42,544,2152,4,4
133,43,281,2155,2,3
134,43,1744,2165,18,7
135,43,4628,157,1,2
136,44,473,138,1,2
137,44,2930,1094,1,3
138,44,4263,137,4,5
139,44,4258,186,3,2
140,45,1865,1941,2,3
141,45,4787,21,1,2
142,45,5045,850,4,4
143,46,3777,25,3,2
144,46,5933,40,1,2
145,47,2419,2424,1,2
146,47,3102,381,1,2
147,47,3323,2527,3,4
148,47,5242,1755,4,4
149,48,982,3140,4,5
150,48,1315,896,4,3
151,49,427,1570,3,4
152,49,4550,112,1,2
153,50,590,976,3,2
154,50,1828,155,5,5
155,50,4432,1853,3,3
156,51,1826,53,1,2
157,51,2788,260,5,5
158,51,5909,2293,1,2
159,53,1267,2809,1,2
160,53,3391,3186,2,2
161,53,5572,2464,3,3
162,54,1597,248,1,2
163,54,2571,2930,3,3
164,54,3776,2144,1,2
165,54,3825,1737,2,3
166,54,4971,1069,1,3
167,55,2240,13,1,2
168,55,4243,2547,1,2
169,55,4267,3032,4,3
170,56,1328,1494,3,4
171,56,4031,1568,6,5
172,56,4014,3064,2,1
173,56,5537,2644,1,2
174,58,320,2550,1,2
175,58,729,46,4,5
176,58,1241,277,1,2
177,58,1264,2026,4,4
178,58,5138,2880,3,2
179,58,5495,1389,1,3
180,59,2461,85,3,3
181,59,5320,3037,3,2
182,59,5461,24,1,2
183,60,1389,2548,1,2
184,60,1404,3121,4,2
185,60,2389,2598,4,3
186,60,4141,1321,3,3
187,60,4480,2864,1,2
188,60,5370,128,1,2
189,61,207,991,4,7
190,61,3857,310,1,2
191,62,805,163,1,2
192,62,793,394,1,3
193,62,2542,1124,4,4
194,62,3771,2715,1,2
195,63,593,1121,3,3
196,63,2997,98,1,3
197,63,4703,384,1,2
198,63,5532,1136,4,4
199,64,3074,3176,2,1
200,66,333,225,8,6
201,66,1206,1836,1,2
202,66,1706,670,1,2
203,66,4503,2101,2,3
204,68,406,2398,1,2
205,68,5186,1680,4,3
206,68,5974,3160,1,2
207,69,350,3045,3,1
208,69,578,2809,3,2
209,69,783,356,3,3
210,69,4022,1201,2,2
211,69,5501,2050,2,3
212,70,689,541,3,2
213,70,1765,3175,1,2
214,70,2785,554,2,2
215,71,1112,1146,1,2
216,71,1412,647,4,3
217,71,2458,773,1,2
218,71,3895,152,3,2
219,71,4128,2420,2,2
220,71,5508,124,2,3
221,72,239,127,1,2
222,72,3177,99,1,2
223,72,3232,260,4,4
224,72,5362,3132,3,3
225,73,5235,3055,5,3
226,73,5996,2571,2,2
227,74,5253,1107,1,2
228,75,626,10,1,2
229,75,1797,142,3,4
230,75,2537,2603,4,4
231,75,3152,3164,1,2
232,75,5253,2120,1,2
233,76,1635,3167,1,3
234,76,2652,446,3,2
235,76,4252,91,2,3
236,77,3402,126,3,2
237,78,162,2937,10,6
238,78,2331,2585,1,2
239,78,2709,53,1,2
240,78,3769,128,1,2
241,78,4231,155,1,2
242,79,1100,923,1,2
243,79,1225,532,5,5
244,79,5904,460,1,2
245,80,3964,181,4,2
246,80,5662,2527,3,3
247,81,2462,2558,2,2
248,81,3991,985,5,5
249,81,5560,3178,1,2
250,82,3532,2661,1,2
251,83,3619,1234,1,2
252,83,4478,447,1,2
253,83,5126,1061,4,4
254,84,120,734,1,2
255,84,105,2177,1,2
256,84,3838,293,2,2
257,85,1593,654,2,3
258,85,2519,152,1,2
259,85,3759,3074,3,1
260,85,5796,2354,3,3
261,85,5897,1601,1,2
262,86,107,2084,1,2
263,86,889,814,3,3
264,86,1048,2336,1,2
265,86,2157,2259,2,3
266,86,2200,2441,3,3
267,86,4000,2389,1,3
268,86,3989,2846,2,2
269,86,5266,1718,1,2
270,87,1236,2619,4,4
271,87,4650,847,4,3
272,87,5484,127,1,2
273,88,1442,777,4,5
274,88,2956,1229,4,5
275,88,4934,458,1,3
276,88,4982,465,1,2
277,89,25,703,1,2
278,89,2293,3070,2,1
279,89,2364,43,2,2
280,90,465,173,3,1
281,90,1037,439,4,3
282,90,1516,2838,2,2
283,90,1976,2609,4,3
284,90,3369,1141,1,2
285,90,4686,2318,8,9
286,91,1876,150,1,2
287,91,3010,295,4,4
288,91,3767,513,3,2
289,91,4555,2802,4,3
290,91,5884,3027,2,3
291,92,2376,2670,2,2
292,92,5405,677,4,5
293,92,5972,1885,10,7
294,93,2222,2719,1,2
295,93,3554,3168,2,2
296,94,26,2953,2,2
297,94,2598,922,5,5
298,94,4601,760,4,3
299,94,5900,2559,1,2
300,95,179,3147,2,2
301,95,1220,233,2,2
302,95,2958,1554,2,3
303,97,1743,3135,1,2
304,97,2971,234,3,3
305,97,3938,2645,1,2
306,97,5791,3176,2,2
307,98,2701,795,2,3
308,98,2685,1824,2,4
309,98,2853,3076,4,4
310,98,3745,567,3,3
311,98,5953,362,9,6
312,99,2342,2687,2,2
313,99,2492,1578,1,2
314,99,3586,2992,3,3
