ID,BIN,X,Y,WIDTH,HEIGHT
288,78,4433,2423,5,5
289,78,5491,3175,1,2
290,79,5608,41,7,4
291,79,5896,2047,1,2
292,80,37,1021,2,2
293,80,4535,2204,4,5
294,81,428,1352,1,2
295,81,1467,730,4,4
296,81,3054,1048,3,4
297,81,3376,2178,1,3
298,81,5167,2043,4,5
299,82,1223,2563,2,2
300,82,5305,3138,2,2
301,83,3421,2287,2,2
302,83,5391,2577,3,3
303,84,3432,3170,3,2
304,84,4125,1426,4,4
305,84,4258,2478,2,2
306,84,4580,2020,9,6
307,85,791,1333,3,5
308,85,1929,3141,4,3
309,86,2201,2755,3,2
310,86,2498,2923,3,3
311,86,5428,1168,5,6
312,87,629,1537,3,3
313,87,1180,1334,4,5
314,87,5017,2377,3,4
315,88,617,2430,1,2
316,88,1226,1411,1,3
317,88,1766,170,5,6
318,88,5067,54,4,4
319,89,748,2893,5,3
320,89,3110,2465,3,3
321,89,3851,2591,2,1
322,89,5992,2979,3,3
323,90,4230,1826,17,10
324,90,4914,168,1,2
325,91,527,742,2,2
326,91,1268,136,1,2
327,91,1679,1882,1,2
328,91,5070,2791,4,4
329,92,4340,2436,1,2
330,92,5115,2241,1,2
331,93,507,3094,1,2
332,93,2153,3155,1,2
333,94,339,1244,3,4
334,94,4429,646,1,2
335,94,5547,2108,1,2
336,95,1485,139,1,2
337,95,3040,1429,3,3
338,95,5086,75,2,4
339,96,384,68,1,2
340,96,5078,2619,1,2
341,97,4672,641,1,2
342,98,139,102,5,4
343,98,3000,40,4,4
344,98,4444,211,1,2
345,98,4468,2466,2,3
346,98,4525,2907,4,3
347,98,5310,533,4,4
348,99,1766,2430,4,5
349,99,3280,2622,3,2
350,99,5130,656,3,4
