ID,BIN,X,Y,WIDTH,HEIGHT
202,74,473,718,1,2
203,75,3511,2147,2,3
204,75,5931,1518,1,1
205,76,1872,3114,3,2
206,76,2202,1839,1,1
207,76,3471,281,2,1
208,76,5478,300,2,2
209,76,5939,266,4,3
210,77,710,136,2,3
211,77,870,385,2,3
212,77,1734,116,3,3
213,77,2767,234,2,1
214,77,3024,319,2,3
215,77,4108,50,4,3
216,77,4327,1125,1,1
217,78,575,2699,1,1
218,78,1681,457,4,2
219,78,3936,2431,3,2
220,78,4296,350,1,1
221,78,5375,374,1,1
222,80,1101,20,1,1
223,80,1201,1529,2,2
224,80,1431,4,1,1
225,82,5585,3023,2,3
226,83,4076,1788,1,2
227,83,5147,140,2,4
228,84,2797,2443,1,1
229,84,5824,1142,7,7
230,85,5347,2526,1,1
231,86,351,2358,1,1
232,87,1489,864,1,2
233,89,609,2821,1,1
234,89,2207,745,1,2
235,89,2490,3162,1,2
236,90,4420,1426,1,1
237,92,492,2770,5,5
238,94,457,1243,1,1
239,94,608,1942,1,3
240,94,638,2884,2,3
241,96,1714,189,1,2
242,97,784,1796,1,1
243,98,704,191,3,3
244,98,870,2234,1,1
245,98,2063,240,3,3
246,98,3715,280,3,3
247,99,2899,830,1,1
