ID,BIN,X,Y,WIDTH,HEIGHT
173,57,428,175,1,1
174,57,5025,277,2,3
175,58,1528,276,1,1
176,58,2624,385,1,1
177,58,181,2131,1,2
178,58,2104,3053,1,2
179,59,298,2707,1,1
180,59,2311,1765,1,1
181,59,1912,2465,2,1
182,60,5867,163,1,1
183,60,5099,601,4,3
184,61,5208,2464,1,1
185,61,157,1354,1,1
186,61,1246,613,2,2
187,61,932,968,2,1
188,61,4384,1969,3,3
189,61,5637,361,3,6
190,62,5857,518,1,1
191,62,2214,3114,4,3
192,62,4227,179,7,5
193,62,5616,832,1,2
194,63,4628,59,1,1
195,63,2861,1898,1,1
196,63,2035,2729,12,6
197,64,4333,2560,2,3
198,64,4957,556,3,4
199,65,3031,2231,1,1
200,65,1110,1682,1,1
201,66,4269,2818,4,7
202,67,2485,1453,2,4
203,67,3689,128,1,1
204,67,3259,281,1,2
205,68,2715,2263,1,1
206,69,1672,3179,2,1
207,70,493,188,1,2
208,70,491,188,2,1
209,70,2812,2793,3,3
210,70,3885,2627,8,5
211,70,3889,3176,2,2
212,71,4375,1542,5,3
213,71,4550,2913,1,2
214,73,938,2423,2,1
215,74,5165,1493,1,1
216,75,5951,1169,1,1
217,75,1171,252,1,1
218,75,4439,864,1,2
219,75,5470,2673,2,4
220,76,3185,3121,1,1
221,76,169,2783,1,1
222,76,1568,953,1,1
223,77,4237,3075,1,2
224,78,511,528,1,1
225,78,4778,813,5,4
226,79,1361,232,1,1
227,79,2885,1016,1,1
228,79,1186,629,14,9
229,80,330,3002,1,1
230,80,3409,439,10,5
231,80,5732,2811,8,4
232,81,3266,664,1,1
233,81,1369,2186,5,6
234,82,2985,2143,1,1
235,82,2982,2146,1,1
236,82,735,3144,1,2
237,83,5823,2655,1,1
238,83,3443,2847,1,2
239,84,1599,1677,1,3
240,84,1331,2983,1,1
241,84,1063,2770,13,7
242,84,4514,319,3,2
243,85,3919,973,1,1
244,86,5704,1974,1,1
245,86,5302,332,1,1
246,86,5094,556,1,1
247,86,5121,554,10,5
248,87,3615,807,1,1
249,87,3730,66,1,1
250,87,2987,2926,1,1
251,89,2779,399,1,1
252,89,2709,507,1,1
253,91,1901,724,8,7
254,92,4215,1144,2,3
255,93,832,525,3,6
256,94,1371,2759,1,2
257,94,2351,248,2,4
258,94,3001,1310,9,5
259,95,3751,149,4,3
260,96,4578,2946,13,6
261,96,5037,374,2,3
262,97,250,2773,1,3
263,97,575,361,3,5
264,99,598,2094,3,5
265,99,3244,862,1,2
