ID,WIDTH,HEIGHT,STACK_ID
235,583,1684,7
236,588,1684,7
237,588,1684,7
238,588,1684,7
239,588,1684,7
240,588,1684,7
241,588,1684,7
242,583,1174,7
243,583,1174,7
244,443,1264,7
245,443,1264,7
246,443,1264,7
247,443,1264,7
248,443,1264,7
249,443,1264,7
250,688,1464,7
251,688,1464,7
252,990,766,8
253,695,921,8
254,695,921,8
255,695,921,8
256,669,921,8
257,669,1042,8
258,395,1222,8
259,395,1222,8
260,395,1222,8
261,395,1222,8
262,395,1222,8
263,395,1222,8
264,495,1022,8
265,495,1022,8
266,769,1379,8
267,592,1603,8
268,369,1482,8
269,369,1482,8
270,794,1797,8
271,494,816,8
272,494,816,8
273,442,1077,8
274,442,1077,8
275,335,1701,8
276,335,1701,8
277,335,1662,8
278,335,1662,8
279,523,664,8
280,523,664,8
281,446,1019,9
282,446,1019,9
283,451,1134,9
284,451,1134,9
285,451,1134,9
286,451,1134,9
287,451,1134,9
288,451,1134,9
289,508,2022,9
290,508,2022,9
291,556,2069,9
292,556,2069,9
293,367,1657,9
294,367,1657,9
295,552,1020,9
296,552,1020,9
297,552,1020,9
298,406,1895,9
299,406,1895,9
300,515,556,9
301,515,556,9
302,523,556,9
303,523,556,9
304,769,1022,9
305,769,1022,9
306,769,1022,9
307,769,1022,9
308,695,921,9
309,299,1414,10
310,354,1615,10
311,354,1615,10
312,359,1625,10
313,359,1625,10
314,769,1221,10
315,769,1221,10
316,1751,554,10
317,667,878,10
318,449,1704,10
319,767,2022,10
320,495,1079,10
321,495,1079,10
322,495,1079,10
323,495,1079,10
324,595,1079,10
325,595,1079,10
326,869,1978,10
327,461,930,10
328,461,930,10
329,269,1414,10
330,269,1414,10
331,274,1414,10
332,274,1414,10
333,457,856,10
334,582,1966,10
335,464,1206,10
336,464,1206,10
337,582,1966,10
338,464,1206,10
339,464,1206,10
340,465,779,11
341,393,1079,11
342,393,1079,11
343,665,1079,11
344,665,1079,11
345,617,1952,11
346,617,1969,11
347,717,1969,11
348,364,1292,11
349,364,1292,11
350,365,1321,11
351,365,1321,11
352,363,1766,11
353,363,1766,11
354,394,1814,11
355,394,1814,11
356,314,1399,11
357,314,1399,11
358,299,1414,11
359,313,613,12
360,512,1310,13
361,512,1310,13
