ID,BIN,X,Y,WIDTH,HEIGHT
108,22,3751,615,2,2
109,23,5059,2498,1,1
110,23,3110,121,1,1
111,23,2847,205,2,2
112,24,1737,1217,3,3
113,24,3030,815,4,3
114,24,3333,1004,2,3
115,24,5772,2950,8,4
116,25,4677,1994,18,12
117,25,4677,1993,2,1
118,25,48,535,1,2
119,25,1132,438,3,2
120,25,4668,1985,17,8
121,26,4,857,3,2
122,26,2648,1194,10,5
123,26,5577,1895,3,2
124,27,2709,3042,1,1
125,27,796,569,3,3
126,27,3898,1390,6,4
127,28,1193,1149,5,4
128,28,5765,2792,1,2
129,28,5849,858,15,3
130,29,2569,3080,1,1
131,29,3477,3086,3,1
132,29,5743,2710,1,2
133,30,3111,2929,1,1
134,30,1762,1044,4,4
135,30,3778,148,9,8
136,31,5488,2684,1,1
137,31,1006,757,1,3
138,31,1439,103,1,2
139,31,4143,668,1,3
140,31,4747,1400,1,3
141,32,262,550,1,2
142,32,3594,885,1,2
143,32,4873,851,2,2
144,33,5801,1280,1,1
145,33,4997,472,5,4
146,33,5814,1271,16,9
147,34,5936,2216,2,1
148,34,3187,1309,1,1
149,34,3456,298,4,3
150,35,3041,850,2,3
151,35,3730,648,2,3
152,35,3907,2241,2,3
153,36,1107,3175,1,1
154,36,3289,3102,1,1
155,36,3520,557,2,1
156,36,3426,596,1,1
157,36,1782,1808,1,2
158,36,4805,3030,3,6
159,37,5839,396,1,1
160,37,2818,21,2,1
161,37,2968,911,1,1
162,38,5196,876,1,1
163,38,161,678,1,2
164,38,5222,865,16,8
165,38,5941,2846,2,3
166,39,4444,1110,1,1
167,39,2781,3159,1,1
168,39,5736,849,6,5
169,40,2990,2170,1,1
170,40,5833,2192,1,1
171,40,420,1105,2,2
172,40,4031,2072,1,3
173,41,5568,1069,1,1
174,41,5792,897,1,1
175,41,5645,1241,1,1
176,42,3545,1613,1,1
177,42,5132,752,1,1
178,42,5528,1340,3,5
179,42,844,785,1,1
180,42,4090,1407,1,1
181,42,60,1540,5,2
182,42,10,1540,8,2
183,42,29,1540,8,2
184,43,3021,61,1,1
185,43,5018,2420,1,1
186,43,2555,511,1,1
187,44,3794,1033,1,1
188,44,2908,3035,1,1
189,44,3390,1333,1,1
190,44,5432,561,2,2
191,44,5936,1440,1,1
192,44,1471,1340,1,1
193,44,1211,94,14,6
194,45,2952,2187,1,1
195,45,387,823,1,1
196,45,3372,1858,1,1
197,45,5896,566,2,2
198,46,3201,2617,1,1
199,46,182,1573,1,1
200,46,4770,2202,1,1
201,46,1357,2147,2,1
202,46,894,414,1,3
203,47,2052,1552,1,1
204,47,4347,1358,1,1
205,47,2495,931,1,1
206,47,4322,3152,2,2
207,47,4751,3152,2,2
208,48,381,2600,2,1
209,48,190,2400,1,1
210,48,3549,2424,4,5
211,49,4389,3147,1,1
212,49,4773,1137,1,1
213,49,3032,2043,1,1
214,49,211,161,1,1
215,49,209,78,2,1
216,50,1269,1134,1,1
217,50,2015,3086,1,1
218,50,1390,1362,1,1
219,50,5183,1138,1,1
220,50,2597,1986,1,2
221,50,5041,314,1,2
222,51,2051,2115,1,1
223,51,579,480,1,1
224,51,1413,1881,4,4
225,51,3346,2190,8,5
226,51,3839,1873,3,4
227,51,4807,1150,1,3
228,52,102,1269,9,1
229,52,2810,1075,1,1
230,52,3891,1211,1,1
231,52,1917,3131,5,1
232,52,1390,1846,3,4
233,53,5778,2430,1,1
234,53,3013,3098,1,1
235,53,161,2020,1,1
236,53,5832,1482,1,1
237,53,5181,2516,1,1
238,53,5693,1171,1,1
239,54,301,1604,1,1
240,54,677,115,1,1
241,54,3279,1018,2,1
242,54,5122,3085,2,1
243,54,3335,653,1,2
244,54,4451,157,3,4
245,55,1173,2727,1,1
246,55,4397,699,1,1
247,55,1119,2525,1,1
248,55,2857,186,7,5
249,56,1032,651,2,1
250,56,900,644,2,1
251,56,5043,314,5,5
252,57,730,2299,1,1
253,57,2740,917,2,1
254,57,2037,898,1,1
255,57,2744,839,2,2
256,57,3165,1444,1,3
257,58,2218,493,1,1
258,58,4492,2683,1,1
259,58,2228,1543,2,1
260,58,2152,1526,3,3
261,58,334,2952,3,6
262,58,4439,1850,2,3
263,59,4159,1888,22,1
264,59,145,1908,1,1
265,59,5118,3125,2,1
266,59,5776,2463,2,1
267,59,4976,1953,2,1
268,59,904,386,4,5
269,60,5075,3169,1,1
270,60,3534,2297,1,1
271,60,5055,2821,2,1
272,60,1965,3120,1,1
273,60,3187,573,2,3
274,61,1544,2507,1,1
275,61,729,2496,1,1
276,61,561,2797,2,1
277,61,1038,2641,6,4
278,61,531,2485,2,1
279,61,1847,2226,5,4
280,62,5571,2915,4,3
281,62,4760,270,1,1
282,62,5234,2823,2,1
283,62,5909,2733,1,1
284,62,5373,3097,1,1
285,62,4426,2963,1,1
286,62,4693,1024,3,4
287,62,5968,1041,8,5
288,63,2741,117,1,1
289,63,4673,2911,1,1
290,63,4897,3096,2,2
291,63,245,131,2,1
292,63,217,472,1,1
293,63,1681,314,10,6
294,63,4771,1630,1,2
295,64,2715,1670,1,1
296,64,858,1685,1,3
297,64,3790,1646,1,2
298,65,2903,1020,1,1
299,65,3878,1575,1,1
300,65,2264,1167,6,5
301,65,5259,30,14,5
302,66,1420,2826,1,1
303,66,730,2825,1,1
304,66,717,1310,1,1
305,66,411,2807,3,3
306,66,744,1294,3,3
307,66,741,2810,3,2
308,66,1429,2811,2,3
309,66,4732,2431,1,2
310,67,5893,912,1,1
311,67,3162,1627,7,5
312,67,5738,1538,2,4
313,68,202,2892,1,1
314,68,422,1647,5,4
315,68,3679,3168,2,1
316,69,4861,2995,1,1
317,69,314,3012,1,1
318,69,1399,3092,1,1
319,70,5850,1710,1,1
320,70,5555,2585,4,1
321,70,989,1335,7,5
322,70,4542,916,7,6
323,71,886,1234,3,3
324,71,1862,2262,1,1
325,71,2100,1369,1,2
326,71,2802,58,2,2
327,72,7,45,1,2
328,72,2009,453,10,6
329,72,4828,2939,2,4
330,73,391,2902,2,3
331,73,3517,2691,4,5
332,73,3902,2987,1,2
333,74,3568,2555,1,3
334,74,4227,1531,3,4
335,74,4311,3191,2,2
336,74,4828,43,1,2
337,75,1520,1821,5,4
338,75,4564,851,3,4
339,75,5420,755,2,3
340,75,5809,547,6,5
341,76,4743,321,3,3
342,76,4832,315,2,2
343,76,4916,312,2,2
344,76,5659,2057,1,2
345,77,943,2635,3,5
346,77,1493,2244,2,2
347,77,5028,2528,1,2
348,78,1606,179,2,2
349,78,2129,2337,9,4
350,78,4261,818,1,3
351,79,445,2416,1,3
352,79,4664,2983,11,6
353,79,4965,2849,4,5
354,80,2815,1332,1,3
355,80,3931,3079,4,4
356,80,4445,2979,1,2
357,81,1604,617,2,3
358,81,2098,1523,6,7
359,81,3839,912,2,3
360,82,1326,1259,3,4
361,82,3103,701,11,5
362,82,4272,305,3,5
363,83,67,611,8,4
364,83,828,669,1,2
365,83,2033,3050,3,4
366,83,3487,804,5,6
367,84,689,2345,1,3
368,84,1719,771,1,2
369,84,2703,2096,2,1
370,84,2921,566,3,4
371,84,2964,664,2,3
372,84,3818,1118,2,3
373,84,3818,1118,1,2
374,85,136,296,1,2
375,85,2858,821,1,2
376,85,4401,2544,1,3
377,86,2391,2854,12,5
378,86,4463,2833,2,2
379,86,4464,2833,1,2
380,86,5757,2455,1,3
381,86,5932,2271,15,6
382,87,21,1002,2,2
383,87,660,818,2,3
384,87,1111,819,2,2
385,87,1394,532,17,7
386,88,2915,984,1,2
387,88,5711,1491,1,2
388,88,5916,2353,1,3
389,89,1195,2515,2,2
390,89,2415,2550,6,3
391,89,2724,2550,4,3
392,89,5293,76,2,3
393,90,1784,2090,1,1
394,90,2636,197,1,1
395,90,3814,1543,9,1
396,90,4169,1543,5,1
397,90,3798,1016,10,5
398,90,5319,2947,5,3
399,91,265,2635,3,4
400,91,482,36,3,4
401,91,5234,23,3,4
402,92,399,246,1,2
403,92,683,506,4,4
404,92,3089,1123,4,5
405,92,4016,3030,9,5
406,93,802,615,1,1
407,93,782,889,3,3
408,93,776,2608,4,4
409,93,4523,2646,4,4
410,94,4794,2551,1,1
411,94,545,125,1,1
412,94,155,2729,4,4
413,94,562,114,2,3
414,94,2445,2940,5,3
415,94,3241,1852,2,4
416,95,2119,1166,5,4
417,95,2725,2826,4,4
418,95,3076,529,2,3
419,96,4378,2817,4,4
420,96,4378,2818,4,4
421,96,5664,2080,3,4
422,96,5984,2777,4,5
423,97,2114,2060,2,1
424,97,2437,230,1,1
425,97,2362,115,2,1
426,97,1971,2107,1,1
427,97,2040,2073,1,1
428,97,2593,884,2,2
429,97,2610,1252,3,3
430,98,4503,55,1,1
431,98,4383,283,1,1
432,98,4225,621,1,1
433,98,1590,2996,2,1
434,98,1704,2828,1,1
435,98,3659,620,1,1
436,98,3678,712,1,1
437,98,1881,3142,1,2
438,99,2637,1472,1,2
439,99,3621,3174,2,1
440,99,5913,3153,4,3
