ID,WIDTH,HEIGHT,STACK_ID
153,648,1310,6
154,648,1310,6
155,507,2120,6
156,507,2120,6
157,507,2120,6
158,830,2058,6
159,794,1144,6
160,911,1353,6
161,626,592,6
162,946,1127,6
163,966,1127,6
164,1166,1627,6
165,956,1627,6
166,966,1627,6
167,966,1627,6
168,489,1157,6
169,489,1157,6
170,489,1157,6
171,489,1157,6
172,489,1157,6
173,489,1157,6
174,489,1157,6
175,515,953,7
176,1724,512,7
177,676,1497,7
178,823,1497,7
179,823,1497,7
180,346,1755,7
181,346,1755,7
182,552,1755,7
183,552,1755,7
184,436,1755,7
185,436,1755,7
186,612,1755,7
187,612,1755,7
188,411,1353,7
189,470,1161,7
190,470,1161,7
191,470,1161,7
192,470,1161,7
193,745,916,7
194,745,916,7
195,745,916,7
196,792,1842,7
197,516,1310,7
198,516,1310,7
199,516,1310,7
200,695,2053,8
201,725,2053,8
202,725,2053,8
203,725,2053,8
204,725,2053,8
205,725,2053,8
206,725,2053,8
207,496,1851,8
208,496,1851,8
209,575,1241,8
210,575,1241,8
211,575,1241,8
212,582,1333,8
213,582,1333,8
214,582,1333,8
215,725,1483,8
216,725,1483,8
217,725,1483,8
218,874,1198,8
219,874,1218,8
220,874,1098,8
221,874,1098,8
222,1300,1210,8
223,515,953,8
224,515,953,8
225,658,1153,9
226,658,1153,9
227,658,1153,9
228,658,1153,9
229,658,1153,9
230,658,1153,9
231,658,1153,9
232,522,2053,9
233,522,2053,9
234,522,2053,9
235,522,2053,9
236,522,2053,9
237,522,2053,9
238,695,1153,9
239,695,1153,9
240,722,1153,9
241,722,1153,9
242,722,1153,9
243,725,1153,9
244,725,1153,9
245,695,2053,9
246,695,2053,9
247,695,2053,9
248,695,2053,9
249,695,2053,9
250,522,2053,10
251,726,1107,10
252,595,2134,10
253,595,2134,10
254,595,2134,10
255,458,1153,10
256,458,1153,10
257,522,2053,10
258,722,2053,10
259,725,2053,10
260,725,2053,10
261,670,1153,10
262,670,1153,10
263,658,1153,10
264,658,1153,10
265,658,1153,10
266,695,2165,10
267,695,2165,10
268,695,1903,10
269,695,1903,10
270,695,2053,10
271,695,2053,10
272,695,2165,10
273,695,2165,10
274,656,1153,10
275,492,1285,11
276,701,1418,11
277,701,1418,11
278,824,1434,11
279,492,1285,11
280,492,1285,11
281,492,1285,11
282,492,1285,11
283,492,1285,11
284,492,1285,11
285,671,1100,11
286,671,1100,11
287,671,1100,11
288,1142,333,11
289,1142,333,11
290,525,1811,11
291,525,1811,11
292,492,1777,11
293,492,1777,11
294,722,2053,11
295,722,2053,11
296,522,2053,11
297,522,2053,11
298,522,2053,11
299,522,2053,11
300,712,1527,12
301,548,1867,12
302,548,1867,12
303,582,2105,12
304,860,230,12
305,1424,890,12
306,774,1999,12
307,952,890,12
308,952,890,12
309,1014,898,12
310,1014,898,12
311,239,1022,12
312,239,1022,12
313,1014,898,12
314,974,898,12
315,239,1022,12
316,239,1022,12
317,1120,764,12
318,529,1080,12
319,529,1080,12
320,753,1013,12
321,753,1013,12
322,2384,295,12
323,492,1285,12
324,492,1285,12
325,904,590,13
326,904,790,13
327,904,790,13
328,913,1183,13
329,613,2083,13
330,913,2083,13
331,913,2083,13
332,913,1933,13
333,913,2083,13
334,913,2195,13
335,913,2195,13
336,412,1872,13
337,1133,200,13
338,1133,200,13
339,775,880,13
340,775,880,13
341,775,880,13
342,1398,607,13
343,1398,607,13
344,1330,660,13
345,839,1527,13
346,839,1527,13
347,839,1527,13
348,839,1527,13
349,712,1527,13
350,196,1955,14
351,834,1955,14
352,359,2026,14
353,360,930,14
354,360,952,14
355,833,930,14
356,833,930,14
357,833,952,14
358,833,1002,14
359,360,930,14
360,360,1002,14
361,592,1740,14
362,430,1731,14
363,430,1731,14
364,1646,599,14
365,1626,599,14
366,1085,451,14
367,998,1404,14
368,998,1404,14
369,543,1827,14
370,1754,437,14
371,805,456,14
372,1504,790,14
373,1459,1464,14
374,904,590,14
